policy_id,n_days,n_cp_rows,mae,exact_bracket_pct,any_cp_exact_pct,cp23_exact_pct,production_status,slice_type,slice_name
always_recent,31,31,0.5944602150537635,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-07|20:00
always_season,31,31,0.5874763766699251,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-07|20:00
selected_policy,31,31,0.5874763766699251,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-07|20:00
always_augmented,31,31,0.7490000499622927,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2024-07|21:00
always_recent,31,31,0.5944602150537635,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-07|21:00
always_season,31,31,0.5874763766699251,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-07|21:00
selected_policy,31,31,0.5874763766699251,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-07|21:00
always_augmented,31,31,0.710894357232404,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-07|22:00
always_recent,31,31,0.5944602150537635,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-07|22:00
always_season,31,31,0.5874763766699251,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-07|22:00
selected_policy,31,31,0.5874763766699251,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-07|22:00
always_augmented,31,31,0.644106623369993,41.935483870967744,41.935483870967744,41.935483870967744,EXPERIMENT_ONLY,month_cp,2024-07|23:00
always_recent,31,31,0.5944602150537635,41.935483870967744,41.935483870967744,41.935483870967744,EXPERIMENT_ONLY,month_cp,2024-07|23:00
always_season,31,31,0.5874763766699251,41.935483870967744,41.935483870967744,41.935483870967744,EXPERIMENT_ONLY,month_cp,2024-07|23:00
selected_policy,31,31,0.5874763766699251,41.935483870967744,41.935483870967744,41.935483870967744,EXPERIMENT_ONLY,month_cp,2024-07|23:00
always_augmented,31,31,0.8184584376385844,35.483870967741936,35.483870967741936,,EXPERIMENT_ONLY,month_cp,2024-08|20:00
always_recent,31,31,0.6019268817204304,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-08|20:00
always_season,31,31,0.5563848159009448,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2024-08|20:00
selected_policy,31,31,0.5563848159009448,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2024-08|20:00
always_augmented,31,31,0.7380192001990412,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-08|21:00
always_recent,31,31,0.6019268817204304,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-08|21:00
always_season,31,31,0.5563848159009448,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2024-08|21:00
selected_policy,31,31,0.5563848159009448,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2024-08|21:00
always_augmented,31,31,0.7221714081354768,48.38709677419355,48.38709677419355,,EXPERIMENT_ONLY,month_cp,2024-08|22:00
always_recent,31,31,0.6019268817204304,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-08|22:00
always_season,31,31,0.5563848159009448,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2024-08|22:00
selected_policy,31,31,0.5563848159009448,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2024-08|22:00
always_augmented,31,31,0.6933501182157661,41.935483870967744,41.935483870967744,41.935483870967744,EXPERIMENT_ONLY,month_cp,2024-08|23:00
always_recent,31,31,0.6019268817204304,41.935483870967744,41.935483870967744,41.935483870967744,EXPERIMENT_ONLY,month_cp,2024-08|23:00
always_season,31,31,0.5563848159009448,54.83870967741935,54.83870967741935,54.83870967741935,EXPERIMENT_ONLY,month_cp,2024-08|23:00
selected_policy,31,31,0.5563848159009448,54.83870967741935,54.83870967741935,54.83870967741935,EXPERIMENT_ONLY,month_cp,2024-08|23:00
always_augmented,30,30,0.9549224030929582,33.333333333333336,33.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-09|20:00
always_recent,30,30,0.4711200000000001,63.333333333333336,63.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-09|20:00
always_season,30,30,0.5259999999999999,56.666666666666664,56.666666666666664,,EXPERIMENT_ONLY,month_cp,2024-09|20:00
selected_policy,30,30,0.5259999999999999,56.666666666666664,56.666666666666664,,EXPERIMENT_ONLY,month_cp,2024-09|20:00
always_augmented,30,30,0.8730941230368514,36.666666666666664,36.666666666666664,,EXPERIMENT_ONLY,month_cp,2024-09|21:00
always_recent,30,30,0.4711200000000001,63.333333333333336,63.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-09|21:00
always_season,30,30,0.5259999999999999,56.666666666666664,56.666666666666664,,EXPERIMENT_ONLY,month_cp,2024-09|21:00
selected_policy,30,30,0.5259999999999999,56.666666666666664,56.666666666666664,,EXPERIMENT_ONLY,month_cp,2024-09|21:00
always_augmented,30,30,0.8398308093217762,33.333333333333336,33.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-09|22:00
always_recent,30,30,0.4711200000000001,63.333333333333336,63.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-09|22:00
always_season,30,30,0.5259999999999999,56.666666666666664,56.666666666666664,,EXPERIMENT_ONLY,month_cp,2024-09|22:00
selected_policy,30,30,0.5259999999999999,56.666666666666664,56.666666666666664,,EXPERIMENT_ONLY,month_cp,2024-09|22:00
always_augmented,30,30,0.8192539073352598,40.0,40.0,40.0,EXPERIMENT_ONLY,month_cp,2024-09|23:00
always_recent,30,30,0.4711200000000001,63.333333333333336,63.333333333333336,63.333333333333336,EXPERIMENT_ONLY,month_cp,2024-09|23:00
always_season,30,30,0.5259999999999999,56.666666666666664,56.666666666666664,56.666666666666664,EXPERIMENT_ONLY,month_cp,2024-09|23:00
selected_policy,30,30,0.5259999999999999,56.666666666666664,56.666666666666664,56.666666666666664,EXPERIMENT_ONLY,month_cp,2024-09|23:00
always_augmented,31,31,0.9480963429925507,32.25806451612903,32.25806451612903,,EXPERIMENT_ONLY,month_cp,2024-10|20:00
always_recent,31,31,0.7252301075268821,32.25806451612903,32.25806451612903,,EXPERIMENT_ONLY,month_cp,2024-10|20:00
always_season,31,31,0.6358064516129036,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2024-10|20:00
selected_policy,31,31,0.6358064516129036,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2024-10|20:00
always_augmented,31,31,0.9560708189932922,19.35483870967742,19.35483870967742,,EXPERIMENT_ONLY,month_cp,2024-10|21:00
always_recent,31,31,0.7252301075268821,32.25806451612903,32.25806451612903,,EXPERIMENT_ONLY,month_cp,2024-10|21:00
always_season,31,31,0.6358064516129036,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2024-10|21:00
selected_policy,31,31,0.6358064516129036,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2024-10|21:00
always_augmented,31,31,0.863582910722471,32.25806451612903,32.25806451612903,,EXPERIMENT_ONLY,month_cp,2024-10|22:00
always_recent,31,31,0.7252301075268821,32.25806451612903,32.25806451612903,,EXPERIMENT_ONLY,month_cp,2024-10|22:00
always_season,31,31,0.6358064516129036,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2024-10|22:00
selected_policy,31,31,0.6358064516129036,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2024-10|22:00
always_augmented,31,31,0.8348193468410178,32.25806451612903,32.25806451612903,32.25806451612903,EXPERIMENT_ONLY,month_cp,2024-10|23:00
always_recent,31,31,0.7252301075268821,32.25806451612903,32.25806451612903,32.25806451612903,EXPERIMENT_ONLY,month_cp,2024-10|23:00
always_season,31,31,0.6358064516129036,54.83870967741935,54.83870967741935,54.83870967741935,EXPERIMENT_ONLY,month_cp,2024-10|23:00
selected_policy,31,31,0.6358064516129036,54.83870967741935,54.83870967741935,54.83870967741935,EXPERIMENT_ONLY,month_cp,2024-10|23:00
always_augmented,30,30,0.7658458943594088,43.333333333333336,43.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-11|20:00
always_recent,30,30,0.544542222222222,60.0,60.0,,EXPERIMENT_ONLY,month_cp,2024-11|20:00
always_season,30,30,0.5099999999999999,63.333333333333336,63.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-11|20:00
selected_policy,30,30,0.5099999999999999,63.333333333333336,63.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-11|20:00
always_augmented,30,30,0.8274781574412419,33.333333333333336,33.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-11|21:00
always_recent,30,30,0.544542222222222,60.0,60.0,,EXPERIMENT_ONLY,month_cp,2024-11|21:00
always_season,30,30,0.5099999999999999,63.333333333333336,63.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-11|21:00
selected_policy,30,30,0.5099999999999999,63.333333333333336,63.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-11|21:00
always_augmented,30,30,0.8162848062757923,40.0,40.0,,EXPERIMENT_ONLY,month_cp,2024-11|22:00
always_recent,30,30,0.544542222222222,60.0,60.0,,EXPERIMENT_ONLY,month_cp,2024-11|22:00
always_season,30,30,0.5099999999999999,63.333333333333336,63.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-11|22:00
selected_policy,30,30,0.5099999999999999,63.333333333333336,63.333333333333336,,EXPERIMENT_ONLY,month_cp,2024-11|22:00
always_augmented,30,30,0.788691672861179,40.0,40.0,40.0,EXPERIMENT_ONLY,month_cp,2024-11|23:00
always_recent,30,30,0.544542222222222,60.0,60.0,60.0,EXPERIMENT_ONLY,month_cp,2024-11|23:00
always_season,30,30,0.5099999999999999,63.333333333333336,63.333333333333336,63.333333333333336,EXPERIMENT_ONLY,month_cp,2024-11|23:00
selected_policy,30,30,0.5099999999999999,63.333333333333336,63.333333333333336,63.333333333333336,EXPERIMENT_ONLY,month_cp,2024-11|23:00
always_augmented,31,31,0.8425753562147965,35.483870967741936,35.483870967741936,,EXPERIMENT_ONLY,month_cp,2024-12|20:00
always_recent,31,31,1.0924387096774193,19.35483870967742,19.35483870967742,,EXPERIMENT_ONLY,month_cp,2024-12|20:00
always_season,31,31,1.0299999999999998,22.580645161290324,22.580645161290324,,EXPERIMENT_ONLY,month_cp,2024-12|20:00
selected_policy,31,31,1.0299999999999998,22.580645161290324,22.580645161290324,,EXPERIMENT_ONLY,month_cp,2024-12|20:00
always_augmented,31,31,0.7262724281580097,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2024-12|21:00
always_recent,31,31,1.0924387096774193,19.35483870967742,19.35483870967742,,EXPERIMENT_ONLY,month_cp,2024-12|21:00
always_season,31,31,1.0299999999999998,22.580645161290324,22.580645161290324,,EXPERIMENT_ONLY,month_cp,2024-12|21:00
selected_policy,31,31,1.0299999999999998,22.580645161290324,22.580645161290324,,EXPERIMENT_ONLY,month_cp,2024-12|21:00
always_augmented,31,31,0.6701701458961085,45.16129032258065,45.16129032258065,,EXPERIMENT_ONLY,month_cp,2024-12|22:00
always_recent,31,31,1.0924387096774193,19.35483870967742,19.35483870967742,,EXPERIMENT_ONLY,month_cp,2024-12|22:00
always_season,31,31,1.0299999999999998,22.580645161290324,22.580645161290324,,EXPERIMENT_ONLY,month_cp,2024-12|22:00
selected_policy,31,31,1.0299999999999998,22.580645161290324,22.580645161290324,,EXPERIMENT_ONLY,month_cp,2024-12|22:00
always_augmented,31,31,0.7234818492966122,35.483870967741936,35.483870967741936,35.483870967741936,EXPERIMENT_ONLY,month_cp,2024-12|23:00
always_recent,31,31,1.0924387096774193,19.35483870967742,19.35483870967742,19.35483870967742,EXPERIMENT_ONLY,month_cp,2024-12|23:00
always_season,31,31,1.0299999999999998,22.580645161290324,22.580645161290324,22.580645161290324,EXPERIMENT_ONLY,month_cp,2024-12|23:00
selected_policy,31,31,1.0299999999999998,22.580645161290324,22.580645161290324,22.580645161290324,EXPERIMENT_ONLY,month_cp,2024-12|23:00
always_augmented,31,31,0.9191732094611073,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2025-01|20:00
always_recent,31,31,0.990683870967742,29.032258064516128,29.032258064516128,,EXPERIMENT_ONLY,month_cp,2025-01|20:00
always_season,31,31,1.102258064516129,25.806451612903224,25.806451612903224,,EXPERIMENT_ONLY,month_cp,2025-01|20:00
selected_policy,31,31,0.990683870967742,29.032258064516128,29.032258064516128,,EXPERIMENT_ONLY,month_cp,2025-01|20:00
always_augmented,31,31,0.904067934336899,45.16129032258065,45.16129032258065,,EXPERIMENT_ONLY,month_cp,2025-01|21:00
always_recent,31,31,0.990683870967742,29.032258064516128,29.032258064516128,,EXPERIMENT_ONLY,month_cp,2025-01|21:00
always_season,31,31,1.102258064516129,25.806451612903224,25.806451612903224,,EXPERIMENT_ONLY,month_cp,2025-01|21:00
selected_policy,31,31,0.990683870967742,29.032258064516128,29.032258064516128,,EXPERIMENT_ONLY,month_cp,2025-01|21:00
always_augmented,31,31,0.861491379147554,48.38709677419355,48.38709677419355,,EXPERIMENT_ONLY,month_cp,2025-01|22:00
always_recent,31,31,0.990683870967742,29.032258064516128,29.032258064516128,,EXPERIMENT_ONLY,month_cp,2025-01|22:00
always_season,31,31,1.102258064516129,25.806451612903224,25.806451612903224,,EXPERIMENT_ONLY,month_cp,2025-01|22:00
selected_policy,31,31,0.990683870967742,29.032258064516128,29.032258064516128,,EXPERIMENT_ONLY,month_cp,2025-01|22:00
always_augmented,31,31,0.8048680880066434,48.38709677419355,48.38709677419355,48.38709677419355,EXPERIMENT_ONLY,month_cp,2025-01|23:00
always_recent,31,31,0.990683870967742,29.032258064516128,29.032258064516128,29.032258064516128,EXPERIMENT_ONLY,month_cp,2025-01|23:00
always_season,31,31,1.102258064516129,25.806451612903224,25.806451612903224,25.806451612903224,EXPERIMENT_ONLY,month_cp,2025-01|23:00
selected_policy,31,31,0.990683870967742,29.032258064516128,29.032258064516128,29.032258064516128,EXPERIMENT_ONLY,month_cp,2025-01|23:00
always_augmented,28,28,0.9727874804283035,35.714285714285715,35.714285714285715,,EXPERIMENT_ONLY,month_cp,2025-02|20:00
always_recent,28,28,1.3700190476190472,21.428571428571427,21.428571428571427,,EXPERIMENT_ONLY,month_cp,2025-02|20:00
always_season,28,28,1.2554761904761909,21.428571428571427,21.428571428571427,,EXPERIMENT_ONLY,month_cp,2025-02|20:00
selected_policy,28,28,1.3700190476190472,21.428571428571427,21.428571428571427,,EXPERIMENT_ONLY,month_cp,2025-02|20:00
always_augmented,28,28,1.0024928143284246,35.714285714285715,35.714285714285715,,EXPERIMENT_ONLY,month_cp,2025-02|21:00
always_recent,28,28,1.3700190476190472,21.428571428571427,21.428571428571427,,EXPERIMENT_ONLY,month_cp,2025-02|21:00
always_season,28,28,1.2554761904761909,21.428571428571427,21.428571428571427,,EXPERIMENT_ONLY,month_cp,2025-02|21:00
selected_policy,28,28,1.3700190476190472,21.428571428571427,21.428571428571427,,EXPERIMENT_ONLY,month_cp,2025-02|21:00
always_augmented,28,28,0.9944267870346792,32.142857142857146,32.142857142857146,,EXPERIMENT_ONLY,month_cp,2025-02|22:00
always_recent,28,28,1.3700190476190472,21.428571428571427,21.428571428571427,,EXPERIMENT_ONLY,month_cp,2025-02|22:00
always_season,28,28,1.2554761904761909,21.428571428571427,21.428571428571427,,EXPERIMENT_ONLY,month_cp,2025-02|22:00
selected_policy,28,28,1.3700190476190472,21.428571428571427,21.428571428571427,,EXPERIMENT_ONLY,month_cp,2025-02|22:00
always_augmented,28,28,1.0680955010395918,46.42857142857143,46.42857142857143,46.42857142857143,EXPERIMENT_ONLY,month_cp,2025-02|23:00
always_recent,28,28,1.3700190476190472,21.428571428571427,21.428571428571427,21.428571428571427,EXPERIMENT_ONLY,month_cp,2025-02|23:00
always_season,28,28,1.2554761904761909,21.428571428571427,21.428571428571427,21.428571428571427,EXPERIMENT_ONLY,month_cp,2025-02|23:00
selected_policy,28,28,1.3700190476190472,21.428571428571427,21.428571428571427,21.428571428571427,EXPERIMENT_ONLY,month_cp,2025-02|23:00
always_augmented,31,31,0.8896854188444157,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2025-03|20:00
always_recent,31,31,1.251845161290323,22.580645161290324,22.580645161290324,,EXPERIMENT_ONLY,month_cp,2025-03|20:00
always_season,31,31,1.22579559031172,19.35483870967742,19.35483870967742,,EXPERIMENT_ONLY,month_cp,2025-03|20:00
selected_policy,31,31,1.251845161290323,22.580645161290324,22.580645161290324,,EXPERIMENT_ONLY,month_cp,2025-03|20:00
always_augmented,31,31,0.8043251564018749,48.38709677419355,48.38709677419355,,EXPERIMENT_ONLY,month_cp,2025-03|21:00
always_recent,31,31,1.251845161290323,22.580645161290324,22.580645161290324,,EXPERIMENT_ONLY,month_cp,2025-03|21:00
always_season,31,31,1.22579559031172,19.35483870967742,19.35483870967742,,EXPERIMENT_ONLY,month_cp,2025-03|21:00
selected_policy,31,31,1.251845161290323,22.580645161290324,22.580645161290324,,EXPERIMENT_ONLY,month_cp,2025-03|21:00
always_augmented,31,31,0.9162044207868041,35.483870967741936,35.483870967741936,,EXPERIMENT_ONLY,month_cp,2025-03|22:00
always_recent,31,31,1.251845161290323,22.580645161290324,22.580645161290324,,EXPERIMENT_ONLY,month_cp,2025-03|22:00
always_season,31,31,1.22579559031172,19.35483870967742,19.35483870967742,,EXPERIMENT_ONLY,month_cp,2025-03|22:00
selected_policy,31,31,1.251845161290323,22.580645161290324,22.580645161290324,,EXPERIMENT_ONLY,month_cp,2025-03|22:00
always_augmented,31,31,0.8767066817293003,38.70967741935484,38.70967741935484,38.70967741935484,EXPERIMENT_ONLY,month_cp,2025-03|23:00
always_recent,31,31,1.251845161290323,22.580645161290324,22.580645161290324,22.580645161290324,EXPERIMENT_ONLY,month_cp,2025-03|23:00
always_season,31,31,1.22579559031172,19.35483870967742,19.35483870967742,19.35483870967742,EXPERIMENT_ONLY,month_cp,2025-03|23:00
selected_policy,31,31,1.251845161290323,22.580645161290324,22.580645161290324,22.580645161290324,EXPERIMENT_ONLY,month_cp,2025-03|23:00
always_augmented,30,30,0.7908849061696388,43.333333333333336,43.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-04|20:00
always_recent,30,30,0.8991481481481477,26.666666666666668,26.666666666666668,,EXPERIMENT_ONLY,month_cp,2025-04|20:00
always_season,30,30,0.8508557800224466,30.0,30.0,,EXPERIMENT_ONLY,month_cp,2025-04|20:00
selected_policy,30,30,0.8991481481481477,26.666666666666668,26.666666666666668,,EXPERIMENT_ONLY,month_cp,2025-04|20:00
always_augmented,30,30,0.7667524202623528,53.333333333333336,53.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-04|21:00
always_recent,30,30,0.8991481481481477,26.666666666666668,26.666666666666668,,EXPERIMENT_ONLY,month_cp,2025-04|21:00
always_season,30,30,0.8508557800224466,30.0,30.0,,EXPERIMENT_ONLY,month_cp,2025-04|21:00
selected_policy,30,30,0.8991481481481477,26.666666666666668,26.666666666666668,,EXPERIMENT_ONLY,month_cp,2025-04|21:00
always_augmented,30,30,0.8237726734208697,36.666666666666664,36.666666666666664,,EXPERIMENT_ONLY,month_cp,2025-04|22:00
always_recent,30,30,0.8991481481481477,26.666666666666668,26.666666666666668,,EXPERIMENT_ONLY,month_cp,2025-04|22:00
always_season,30,30,0.8508557800224466,30.0,30.0,,EXPERIMENT_ONLY,month_cp,2025-04|22:00
selected_policy,30,30,0.8991481481481477,26.666666666666668,26.666666666666668,,EXPERIMENT_ONLY,month_cp,2025-04|22:00
always_augmented,30,30,0.8330783832819837,46.666666666666664,46.666666666666664,46.666666666666664,EXPERIMENT_ONLY,month_cp,2025-04|23:00
always_recent,30,30,0.8991481481481477,26.666666666666668,26.666666666666668,26.666666666666668,EXPERIMENT_ONLY,month_cp,2025-04|23:00
always_season,30,30,0.8508557800224466,30.0,30.0,30.0,EXPERIMENT_ONLY,month_cp,2025-04|23:00
selected_policy,30,30,0.8991481481481477,26.666666666666668,26.666666666666668,26.666666666666668,EXPERIMENT_ONLY,month_cp,2025-04|23:00
always_augmented,31,31,0.590291536983321,45.16129032258065,45.16129032258065,,EXPERIMENT_ONLY,month_cp,2025-05|20:00
always_recent,31,31,0.7887455197132618,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-05|20:00
always_season,31,31,0.6392445965026609,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-05|20:00
selected_policy,31,31,0.7887455197132618,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-05|20:00
always_augmented,31,31,0.5289937846749667,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2025-05|21:00
always_recent,31,31,0.7887455197132618,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-05|21:00
always_season,31,31,0.6392445965026609,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-05|21:00
selected_policy,31,31,0.7887455197132618,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-05|21:00
always_augmented,31,31,0.5083976109160576,67.74193548387096,67.74193548387096,,EXPERIMENT_ONLY,month_cp,2025-05|22:00
always_recent,31,31,0.7887455197132618,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-05|22:00
always_season,31,31,0.6392445965026609,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-05|22:00
selected_policy,31,31,0.7887455197132618,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-05|22:00
always_augmented,31,31,0.5820968107242928,58.064516129032256,58.064516129032256,58.064516129032256,EXPERIMENT_ONLY,month_cp,2025-05|23:00
always_recent,31,31,0.7887455197132618,38.70967741935484,38.70967741935484,38.70967741935484,EXPERIMENT_ONLY,month_cp,2025-05|23:00
always_season,31,31,0.6392445965026609,51.61290322580645,51.61290322580645,51.61290322580645,EXPERIMENT_ONLY,month_cp,2025-05|23:00
selected_policy,31,31,0.7887455197132618,38.70967741935484,38.70967741935484,38.70967741935484,EXPERIMENT_ONLY,month_cp,2025-05|23:00
always_augmented,30,30,0.8383603539945248,33.333333333333336,33.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-06|20:00
always_recent,30,30,0.5600592592592589,53.333333333333336,53.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-06|20:00
always_season,30,30,0.5651043771043768,53.333333333333336,53.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-06|20:00
selected_policy,30,30,0.5600592592592589,53.333333333333336,53.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-06|20:00
always_augmented,30,30,0.8926180379078226,26.666666666666668,26.666666666666668,,EXPERIMENT_ONLY,month_cp,2025-06|21:00
always_recent,30,30,0.5600592592592589,53.333333333333336,53.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-06|21:00
always_season,30,30,0.5651043771043768,53.333333333333336,53.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-06|21:00
selected_policy,30,30,0.5600592592592589,53.333333333333336,53.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-06|21:00
always_augmented,30,30,0.922543742570214,30.0,30.0,,EXPERIMENT_ONLY,month_cp,2025-06|22:00
always_recent,30,30,0.5600592592592589,53.333333333333336,53.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-06|22:00
always_season,30,30,0.5651043771043768,53.333333333333336,53.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-06|22:00
selected_policy,30,30,0.5600592592592589,53.333333333333336,53.333333333333336,,EXPERIMENT_ONLY,month_cp,2025-06|22:00
always_augmented,30,30,0.9109749839135479,33.333333333333336,33.333333333333336,33.333333333333336,EXPERIMENT_ONLY,month_cp,2025-06|23:00
always_recent,30,30,0.5600592592592589,53.333333333333336,53.333333333333336,53.333333333333336,EXPERIMENT_ONLY,month_cp,2025-06|23:00
always_season,30,30,0.5651043771043768,53.333333333333336,53.333333333333336,53.333333333333336,EXPERIMENT_ONLY,month_cp,2025-06|23:00
selected_policy,30,30,0.5600592592592589,53.333333333333336,53.333333333333336,53.333333333333336,EXPERIMENT_ONLY,month_cp,2025-06|23:00
always_augmented,31,31,0.7463321620392818,54.83870967741935,54.83870967741935,,EXPERIMENT_ONLY,month_cp,2025-07|20:00
always_recent,31,31,0.7414767025089604,32.25806451612903,32.25806451612903,,EXPERIMENT_ONLY,month_cp,2025-07|20:00
always_season,31,31,0.656679157163028,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-07|20:00
selected_policy,31,31,0.7414767025089604,32.25806451612903,32.25806451612903,,EXPERIMENT_ONLY,month_cp,2025-07|20:00
always_augmented,31,31,0.6812121360396269,58.064516129032256,58.064516129032256,,EXPERIMENT_ONLY,month_cp,2025-07|21:00
always_recent,31,31,0.7414767025089604,32.25806451612903,32.25806451612903,,EXPERIMENT_ONLY,month_cp,2025-07|21:00
always_season,31,31,0.656679157163028,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-07|21:00
selected_policy,31,31,0.7414767025089604,32.25806451612903,32.25806451612903,,EXPERIMENT_ONLY,month_cp,2025-07|21:00
always_augmented,31,31,0.6892023836934855,38.70967741935484,38.70967741935484,,EXPERIMENT_ONLY,month_cp,2025-07|22:00
always_recent,31,31,0.7414767025089604,32.25806451612903,32.25806451612903,,EXPERIMENT_ONLY,month_cp,2025-07|22:00
always_season,31,31,0.656679157163028,51.61290322580645,51.61290322580645,,EXPERIMENT_ONLY,month_cp,2025-07|22:00
selected_policy,31,31,0.7414767025089604,32.25806451612903,32.25806451612903,,EXPERIMENT_ONLY,month_cp,2025-07|22:00
always_augmented,31,31,0.6501384655558708,48.38709677419355,48.38709677419355,48.38709677419355,EXPERIMENT_ONLY,month_cp,2025-07|23:00
always_recent,31,31,0.7414767025089604,32.25806451612903,32.25806451612903,32.25806451612903,EXPERIMENT_ONLY,month_cp,2025-07|23:00
always_season,31,31,0.656679157163028,51.61290322580645,51.61290322580645,51.61290322580645,EXPERIMENT_ONLY,month_cp,2025-07|23:00
selected_policy,31,31,0.7414767025089604,32.25806451612903,32.25806451612903,32.25806451612903,EXPERIMENT_ONLY,month_cp,2025-07|23:00
always_augmented,31,31,0.8151933036427753,41.935483870967744,41.935483870967744,,EXPERIMENT_ONLY,month_cp,2025-08|20:00
always_recent,31,31,0.702437275985663,45.16129032258065,45.16129032258065,,EXPERIMENT_ONLY,month_cp,2025-08|20:00
always_season,31,31,0.6826496144238077,48.38709677419355,48.38709677419355,,EXPERIMENT_ONLY,month_cp,2025-08|20:00
selected_policy,31,31,0.702437275985663,45.16129032258065,45.16129032258065,,EXPERIMENT_ONLY,month_cp,2025-08|20:00
always_augmented,31,31,0.7057702328320505,48.38709677419355,48.38709677419355,,EXPERIMENT_ONLY,month_cp,2025-08|21:00
always_recent,31,31,0.702437275985663,45.16129032258065,45.16129032258065,,EXPERIMENT_ONLY,month_cp,2025-08|21:00
always_season,31,31,0.6826496144238077,48.38709677419355,48.38709677419355,,EXPERIMENT_ONLY,month_cp,2025-08|21:00
selected_policy,31,31,0.702437275985663,45.16129032258065,45.16129032258065,,EXPERIMENT_ONLY,month_cp,2025-08|21:00
always_augmented,31,31,0.9001178830345137,32.25806451612903,32.25806451612903,,EXPERIMENT_ONLY,month_cp,2025-08|22:00
always_recent,31,31,0.702437275985663,45.16129032258065,45.16129032258065,,EXPERIMENT_ONLY,month_cp,2025-08|22:00
