date_local,cp,stage,outer_test_year,evaluation_year,candidate_id,candidate_label,test_year,actual,prediction,absolute_error,actual_bracket,pred_bracket,model_name,production_status,exact_bracket,month,calendar_year,binary_macro_regime_label,policy_id,policy_label
2024-01-20,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,25,24.46235876132316,0.5376412386768408,25,24,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-20,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,25,24.008946447177415,0.991053552822585,25,24,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-20,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,25,23.88663379182205,1.1133662081779505,25,24,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-20,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,25,24.1310845514492,0.8689154485508013,25,24,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-21,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,29,24.593588826942756,4.4064111730572435,29,25,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-21,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,29,24.953550081187103,4.046449918812897,29,25,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-21,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,29,24.855478215289732,4.1445217847102676,29,25,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-21,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,29,25.04488425604498,3.9551157439550195,29,25,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-22,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,29,25.21211175792565,3.7878882420743487,29,25,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-22,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,29,25.675051964648667,3.3249480353513334,29,26,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-22,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,29,25.609233836061833,3.390766163938167,29,26,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-22,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,29,25.847021254776077,3.1529787452239226,29,26,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-23,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,22.888729403325105,1.1112705966748955,24,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-23,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,22.851601218460385,1.1483987815396155,24,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-23,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,22.881948204735934,1.1180517952640656,24,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-23,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,22.938421650972412,1.061578349027588,24,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-24,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,18.2112035551283,3.7887964448717,22,18,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_southerly_flow,always_augmented,always augmented
2024-01-24,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,17.95542794558381,4.044572054416189,22,18,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_southerly_flow,always_augmented,always augmented
2024-01-24,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,18.42555186329442,3.5744481367055805,22,18,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_southerly_flow,always_augmented,always augmented
2024-01-24,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,18.798711125955773,3.201288874044227,22,19,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_southerly_flow,always_augmented,always augmented
2024-01-25,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,20.5076073226671,2.4923926773329015,23,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-25,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,21.274545224903964,1.7254547750960363,23,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-25,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,20.758464808881506,2.241535191118494,23,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-25,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,21.057790777023392,1.942209222976608,23,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-26,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,21.965819601419597,1.0341803985804034,23,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-26,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,23.023412765532466,0.023412765532466295,23,23,ridge_challenger,EXPERIMENT_ONLY,true,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-26,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.881318008632473,0.11868199136752722,23,23,ridge_challenger,EXPERIMENT_ONLY,true,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-26,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.700753225243517,0.2992467747564831,23,23,ridge_challenger,EXPERIMENT_ONLY,true,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-27,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,22.184140450486378,1.8158595495136218,24,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-27,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,21.633718699398695,2.3662813006013046,24,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-27,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,21.34911176244977,2.6508882375502303,24,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-27,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,21.44981895603656,2.550181043963441,24,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-28,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,22.960514224525973,0.9605142245259728,22,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-28,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,22.882898824560577,0.8828988245605771,22,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-28,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,22.224974529119066,0.22497452911906635,22,22,ridge_challenger,EXPERIMENT_ONLY,true,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-28,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,22.785471519928073,0.7854715199280733,22,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-29,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,19,21.30662587111048,2.30662587111048,19,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-29,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,19,21.47030283308794,2.4703028330879384,19,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-29,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,19,21.375832957715023,2.375832957715023,19,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-29,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,19,21.384229319290352,2.384229319290352,19,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-01,2024,macro_non_southerly,always_augmented,always augmented
2024-01-30,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,20.175569150171977,0.17556915017197738,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-01,2024,macro_southerly_flow,always_augmented,always augmented
2024-01-30,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,20.22994900650259,0.22994900650258998,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-01,2024,macro_southerly_flow,always_augmented,always augmented
2024-01-30,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,20.10072000877527,0.10072000877526932,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-01,2024,macro_southerly_flow,always_augmented,always augmented
2024-01-30,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,20.343196216806295,0.34319621680629453,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-01,2024,macro_southerly_flow,always_augmented,always augmented
2024-01-31,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,20.143574031078376,0.1435740310783764,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-01,2024,macro_southerly_flow,always_augmented,always augmented
2024-01-31,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,20.084420901414827,0.08442090141482694,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-01,2024,macro_southerly_flow,always_augmented,always augmented
2024-01-31,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,19.818692075434882,0.18130792456511813,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-01,2024,macro_southerly_flow,always_augmented,always augmented
2024-01-31,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,20.366760194176454,0.3667601941764538,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-01,2024,macro_southerly_flow,always_augmented,always augmented
2024-02-01,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,22.190157289030324,1.8098427109696757,24,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-01,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,22.408030000782166,1.5919699992178344,24,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-01,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,22.249109006602435,1.7508909933975652,24,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-01,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,22.665095597880274,1.3349044021197258,24,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-02,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,22.51116461748361,0.5111646174836117,22,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-02,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,22.415982370898707,0.41598237089870693,22,22,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-02,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,22.345769004482012,0.34576900448201187,22,22,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-02,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,22.194216525700856,0.19421652570085612,22,22,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-03,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,19.71220963881118,0.2877903611888186,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-03,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,19.667574884957556,0.33242511504244376,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-03,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,20.487237237430456,0.4872372374304561,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-03,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,20.787953502694087,0.7879535026940871,20,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-04,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,20.571363199564747,1.4286368004352532,22,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-04,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,21.166547199002004,0.8334528009979962,22,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-04,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,21.60015763121932,0.39984236878067847,22,22,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-04,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,21.820173219378745,0.179826780621255,22,22,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-05,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,22.956319052398154,1.043680947601846,24,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-05,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,23.172079926390477,0.8279200736095227,24,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-05,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,23.100597203367375,0.899402796632625,24,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-05,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,24,23.144568542975836,0.8554314570241637,24,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-06,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.698763509254785,0.3012364907452145,23,23,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-06,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.750405753452068,0.24959424654793239,23,23,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-06,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.817494886922926,0.18250511307707384,23,23,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-06,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.941092261721174,0.058907738278826116,23,23,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-07,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.460141338691937,0.5398586613080631,23,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-07,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.756165578854336,0.24383442114566378,23,23,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-07,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.64877868756592,0.35122131243408106,23,23,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-07,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.875450519683625,0.12454948031637514,23,23,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-08,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,25,22.228957705367165,2.771042294632835,25,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-08,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,25,22.5290776431266,2.4709223568733982,25,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-08,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,25,22.456263894757807,2.5437361052421927,25,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-08,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,25,22.727545565060357,2.272454434939643,25,23,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-09,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,20.205903561661074,1.7940964383389257,22,20,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_southerly_flow,always_augmented,always augmented
2024-02-09,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,20.499012815327983,1.5009871846720166,22,20,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_southerly_flow,always_augmented,always augmented
2024-02-09,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,20.877650647726995,1.1223493522730053,22,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_southerly_flow,always_augmented,always augmented
2024-02-09,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,21.24757108180461,0.7524289181953883,22,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_southerly_flow,always_augmented,always augmented
2024-02-10,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,21.601753348233803,0.3982466517661969,22,22,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-10,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,21.916239310290937,0.08376068970906303,22,22,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-10,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,21.810733533197187,0.18926646680281323,22,22,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-10,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,21.868335371431755,0.13166462856824523,22,22,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-11,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,16,17.15761192691447,1.1576119269144698,16,17,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_southerly_flow,always_augmented,always augmented
2024-02-11,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,16,16.707358574603752,0.7073585746037523,16,17,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_southerly_flow,always_augmented,always augmented
2024-02-11,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,16,17.093420875892182,1.093420875892182,16,17,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_southerly_flow,always_augmented,always augmented
2024-02-11,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,16,17.36522707149528,1.3652270714952799,16,17,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_southerly_flow,always_augmented,always augmented
2024-02-12,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,18.92994851061992,1.0700514893800808,20,19,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_southerly_flow,always_augmented,always augmented
2024-02-12,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,19.5557067978235,0.4442932021764996,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-12,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,19.30806674257898,0.6919332574210202,20,19,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-12,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,20,19.56530453465034,0.43469546534965886,20,20,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-13,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,20.30326460026531,1.6967353997346883,22,20,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-13,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,20.974181775022835,1.025818224977165,22,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-13,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,20.765982854956757,1.234017145043243,22,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-13,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,22,21.19496890640473,0.8050310935952716,22,21,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-14,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,21,21.35114391363208,0.35114391363207886,21,21,ridge_challenger,EXPERIMENT_ONLY,true,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-14,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,21,21.85013454386178,0.8501345438617811,21,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-14,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,21,21.74569063065596,0.745690630655961,21,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-14,23:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,21,21.890552178856655,0.8905521788566553,21,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-15,20:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.02583149572645,0.9741685042735497,23,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-15,21:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.2854015881338,0.7145984118661985,23,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
2024-02-15,22:00,test,2024,2024,open_meteo_augmented_onda3f,Open-Meteo augmented Onda 3F,2024,23,22.281646169114797,0.7183538308852029,23,22,ridge_challenger,EXPERIMENT_ONLY,false,2024-02,2024,macro_non_southerly,always_augmented,always augmented
