iteration_id,iteration_label,month,cp,n_cp_rows,exact_bracket_rows,exact_bracket_pct,mae,production_status
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2023-11,22:00,30,9,30.0,0.8874516014429263,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2023-11,23:00,30,9,30.0,0.9159324057098341,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2023-12,20:00,31,6,19.35483870967742,1.4257296721730337,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2023-12,21:00,31,8,25.806451612903224,1.2828589643213937,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2023-12,22:00,31,9,29.03225806451613,1.3073193807003536,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2023-12,23:00,31,8,25.806451612903224,1.3341103935261247,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-01,20:00,31,5,16.129032258064516,2.08991836401973,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-01,21:00,31,6,19.35483870967742,1.7225665659974905,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-01,22:00,31,5,16.129032258064516,1.7281832214049588,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-01,23:00,31,5,16.129032258064516,1.743898336576533,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-02,20:00,29,7,24.137931034482758,1.5202277558053672,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-02,21:00,29,4,13.793103448275861,1.471355577873596,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-02,22:00,29,6,20.689655172413794,1.4047983368048802,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-02,23:00,29,7,24.137931034482758,1.3780810969698754,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-03,20:00,31,6,19.35483870967742,1.405369330262253,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-03,21:00,31,6,19.35483870967742,1.393704935969968,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-03,22:00,31,8,25.806451612903224,1.2438849976993727,EXPERIMENT_ONLY
onda3_d_binary_macro_interactions,Onda 3D binary-macro interactions,2024-03,23:00,31,8,25.806451612903224,1.2107862812946721,EXPERIMENT_ONLY
