slice_type,slice_name,n_rows,mean_bias_adjustment,mean_abs_bias_adjustment,mean_bias_samples,mean_delta_mae,bracket_lost_by_calibration_pct,production_status
overall,overall,2848,0.9383232209737828,0.9383232209737828,120.0,0.01157630104016765,21.348314606741575,EXPERIMENT_ONLY
year,2024,1388,1.0202735830931797,1.0202735830931797,120.0,-0.04227029136568669,20.605187319884728,EXPERIMENT_ONLY
year,2025,1460,0.8604142465753425,0.8604142465753425,120.0,0.06276744505340452,22.054794520547944,EXPERIMENT_ONLY
binary_macro_regime_label,macro_non_southerly,2093,0.9510028136115094,0.9510028136115094,120.0,0.009396461361409264,21.548017200191115,EXPERIMENT_ONLY
binary_macro_regime_label,macro_southerly_flow,755,0.9031730389992643,0.9031730389992643,120.0,0.01761922083836808,20.794701986754966,EXPERIMENT_ONLY
calibration_status,recent_bias_corrected,2848,0.9383232209737828,0.9383232209737828,120.0,0.01157630104016765,21.348314606741575,EXPERIMENT_ONLY
