slice_type,slice_name,n_rows,augmented_mae,calibrated_mae,mae_delta_calibrated_minus_augmented,augmented_exact_pct,calibrated_exact_pct,exact_delta_calibrated_minus_augmented_pct,calibrated_wins_mae_pct,augmented_wins_mae_pct,bracket_lost_by_calibration_pct,bracket_gained_by_calibration_pct,augmented_signed_bias,calibrated_signed_bias,production_status
month_cp,2024-02|20:00,29,0.9731182814833698,0.7722758620689656,-0.20084241941440426,31.03448275862069,34.48275862068966,3.4482758620689653,65.51724137931035,34.48275862068966,17.24137931034483,20.689655172413794,-0.7348747866829963,-0.09796781609195414,EXPERIMENT_ONLY
month_cp,2024-02|21:00,29,0.9170770159997588,0.7722758620689656,-0.14480115393079324,24.137931034482758,34.48275862068966,10.344827586206897,62.06896551724138,37.93103448275862,13.793103448275861,24.137931034482758,-0.7344811226659153,-0.09796781609195414,EXPERIMENT_ONLY
month_cp,2024-02|22:00,29,0.9235736914161001,0.7722758620689656,-0.1512978293471346,24.137931034482758,34.48275862068966,10.344827586206897,62.06896551724138,37.93103448275862,13.793103448275861,24.137931034482758,-0.7355499747097681,-0.09796781609195414,EXPERIMENT_ONLY
month_cp,2024-02|23:00,29,0.9047934997228486,0.7722758620689656,-0.1325176376538831,24.137931034482758,34.48275862068966,10.344827586206897,65.51724137931035,34.48275862068966,13.793103448275861,24.137931034482758,-0.709679108968217,-0.09796781609195414,EXPERIMENT_ONLY
month_cp,2024-03|20:00,31,0.9003790607874778,0.7330236559139784,-0.1673554048734994,35.483870967741936,45.16129032258065,9.67741935483871,61.29032258064516,38.70967741935484,6.451612903225806,16.129032258064516,-0.45760095841480697,-0.25965591397849436,EXPERIMENT_ONLY
month_cp,2024-03|21:00,31,0.8522961934293348,0.7330236559139784,-0.11927253751535641,48.38709677419355,45.16129032258065,-3.225806451612903,70.96774193548387,29.032258064516128,16.129032258064516,12.903225806451612,-0.4795498543160995,-0.25965591397849436,EXPERIMENT_ONLY
month_cp,2024-03|22:00,31,0.8424988251112331,0.7330236559139784,-0.10947516919725474,45.16129032258065,45.16129032258065,0.0,70.96774193548387,29.032258064516128,16.129032258064516,16.129032258064516,-0.4655448863543231,-0.25965591397849436,EXPERIMENT_ONLY
month_cp,2024-03|23:00,31,0.8049630514668291,0.7330236559139784,-0.07193939555285071,45.16129032258065,45.16129032258065,0.0,61.29032258064516,38.70967741935484,16.129032258064516,16.129032258064516,-0.4184250245240281,-0.25965591397849436,EXPERIMENT_ONLY
month_cp,2024-04|20:00,30,0.8684454934369878,0.830195555555555,-0.03824993788143273,30.0,36.666666666666664,6.666666666666667,60.0,40.0,13.333333333333334,20.0,-0.33858307947280775,-0.12729777777777743,EXPERIMENT_ONLY
month_cp,2024-04|21:00,30,0.8527356967078725,0.830195555555555,-0.0225401411523175,30.0,36.666666666666664,6.666666666666667,56.666666666666664,43.333333333333336,13.333333333333334,20.0,-0.3409267439868542,-0.12729777777777743,EXPERIMENT_ONLY
month_cp,2024-04|22:00,30,0.8185057569473447,0.830195555555555,0.01168979860821023,33.333333333333336,36.666666666666664,3.3333333333333335,50.0,50.0,20.0,23.333333333333332,-0.2574383550270395,-0.12729777777777743,EXPERIMENT_ONLY
month_cp,2024-04|23:00,30,0.8521647615456178,0.830195555555555,-0.021969205990062867,33.333333333333336,36.666666666666664,3.3333333333333335,46.666666666666664,53.333333333333336,16.666666666666668,20.0,-0.2726519885901993,-0.12729777777777743,EXPERIMENT_ONLY
month_cp,2024-05|20:00,31,0.7663199359377622,0.6111397849462363,-0.1551801509915258,41.935483870967744,51.61290322580645,9.67741935483871,70.96774193548387,29.032258064516128,9.67741935483871,19.35483870967742,0.007857085694753045,0.06335483870967755,EXPERIMENT_ONLY
month_cp,2024-05|21:00,31,0.6806188689060618,0.6111397849462363,-0.06947908395982551,54.83870967741935,51.61290322580645,-3.225806451612903,61.29032258064516,38.70967741935484,12.903225806451612,9.67741935483871,0.007298517654457863,0.06335483870967755,EXPERIMENT_ONLY
