stage,outer_test_year,candidate_id,candidate_label,month,n_days,any_cp_exact_pct,cp23_exact_pct,production_status
validation,2024,om_family_regime_bias_corrected,om family regime bias corrected,2023-01,31,19.35483870967742,16.129032258064516,EXPERIMENT_ONLY
validation,2024,om_family_regime_bias_corrected,om family regime bias corrected,2023-02,28,21.428571428571427,21.428571428571427,EXPERIMENT_ONLY
validation,2024,om_family_regime_bias_corrected,om family regime bias corrected,2023-03,31,19.35483870967742,19.35483870967742,EXPERIMENT_ONLY
validation,2024,om_family_regime_bias_corrected,om family regime bias corrected,2023-04,30,36.666666666666664,26.666666666666668,EXPERIMENT_ONLY
validation,2024,om_family_regime_bias_corrected,om family regime bias corrected,2023-05,31,35.483870967741936,32.25806451612903,EXPERIMENT_ONLY
validation,2024,om_family_regime_bias_corrected,om family regime bias corrected,2023-06,30,26.666666666666668,26.666666666666668,EXPERIMENT_ONLY
validation,2024,om_family_regime_bias_corrected,om family regime bias corrected,2023-07,31,41.935483870967744,41.935483870967744,EXPERIMENT_ONLY
validation,2024,om_family_regime_bias_corrected,om family regime bias corrected,2023-08,31,35.483870967741936,35.483870967741936,EXPERIMENT_ONLY
validation,2024,om_family_regime_bias_corrected,om family regime bias corrected,2023-09,30,36.666666666666664,33.33333333333333,EXPERIMENT_ONLY
validation,2024,om_family_regime_bias_corrected,om family regime bias corrected,2023-10,31,45.16129032258064,41.935483870967744,EXPERIMENT_ONLY
validation,2024,om_family_regime_bias_corrected,om family regime bias corrected,2023-11,30,26.666666666666668,26.666666666666668,EXPERIMENT_ONLY
validation,2024,om_family_regime_bias_corrected,om family regime bias corrected,2023-12,30,16.666666666666664,16.666666666666664,EXPERIMENT_ONLY
validation,2024,om_family_season_bias_corrected,om family season bias corrected,2023-01,31,38.70967741935484,38.70967741935484,EXPERIMENT_ONLY
validation,2024,om_family_season_bias_corrected,om family season bias corrected,2023-02,28,35.714285714285715,35.714285714285715,EXPERIMENT_ONLY
validation,2024,om_family_season_bias_corrected,om family season bias corrected,2023-03,31,32.25806451612903,32.25806451612903,EXPERIMENT_ONLY
validation,2024,om_family_season_bias_corrected,om family season bias corrected,2023-04,30,46.666666666666664,46.666666666666664,EXPERIMENT_ONLY
