stage,outer_test_year,candidate_id,candidate_label,month,cp,n_cp_rows,mae,exact_bracket_pct,production_status
test,2024,local_only_onda3f,Local-only Onda 3F,2024-01,20:00,12,2.1834303242190476,0.0,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-01,21:00,12,2.1125485425047192,8.333333333333332,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-01,22:00,12,2.0736739302587464,8.333333333333332,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-01,23:00,12,2.131832173675674,0.0,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-02,20:00,29,1.2249302738748022,24.137931034482758,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-02,21:00,29,1.2476843663977655,10.344827586206897,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-02,22:00,29,1.2101225115877192,13.793103448275861,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-02,23:00,29,1.2042695008683169,10.344827586206897,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-03,20:00,31,1.1524069449849936,29.03225806451613,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-03,21:00,31,1.0227723529990176,32.25806451612903,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-03,22:00,31,0.9976180779374451,38.70967741935484,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-03,23:00,31,0.9501787037143165,32.25806451612903,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-04,20:00,30,0.9310716131810856,40.0,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-04,21:00,30,0.9485982887505138,36.666666666666664,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-04,22:00,30,1.1283512600449654,16.666666666666664,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-04,23:00,30,1.126571173113408,23.333333333333332,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-05,20:00,31,1.2037619692027648,25.806451612903224,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-05,21:00,31,1.0194831277262504,35.483870967741936,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-05,22:00,31,1.1590779951762262,25.806451612903224,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-05,23:00,31,1.1377209374251578,25.806451612903224,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-06,20:00,30,1.018311692145107,33.33333333333333,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-06,21:00,30,1.0415360590949716,30.0,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-06,22:00,30,0.9614780339795473,30.0,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-06,23:00,30,0.952152390631046,26.666666666666668,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-07,20:00,31,0.8655848019174812,38.70967741935484,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-07,21:00,31,0.8235065955834139,38.70967741935484,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-07,22:00,31,0.7375144067746413,32.25806451612903,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-07,23:00,31,0.7109683264193818,35.483870967741936,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-08,20:00,31,0.8912706892812999,35.483870967741936,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-08,21:00,31,0.8483104497713811,35.483870967741936,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-08,22:00,31,0.9114285744476172,32.25806451612903,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-08,23:00,31,0.8745418478686721,32.25806451612903,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-09,20:00,30,1.095123130460812,26.666666666666668,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-09,21:00,30,1.0133602446009262,30.0,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-09,22:00,30,1.0368369228028291,20.0,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-09,23:00,30,1.0053951826372571,23.333333333333332,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-10,20:00,31,1.1641627224673015,29.03225806451613,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-10,21:00,31,0.9202533495228621,29.03225806451613,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-10,22:00,31,0.8638149945285777,32.25806451612903,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-10,23:00,31,0.838426792553801,32.25806451612903,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-11,20:00,30,1.0652468159113397,33.33333333333333,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-11,21:00,30,0.9494492718339335,33.33333333333333,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-11,22:00,30,0.9540849043357247,33.33333333333333,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-11,23:00,30,0.9550601480454648,33.33333333333333,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-12,20:00,31,1.3454279374267366,16.129032258064516,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-12,21:00,31,1.150314443532324,32.25806451612903,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-12,22:00,31,1.095645261659765,35.483870967741936,EXPERIMENT_ONLY
test,2024,local_only_onda3f,Local-only Onda 3F,2024-12,23:00,31,1.1507361884888316,32.25806451612903,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-01,20:00,12,2.460460124874189,16.666666666666664,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-01,21:00,12,2.460460124874189,16.666666666666664,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-01,22:00,12,2.460460124874189,16.666666666666664,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-01,23:00,12,2.460460124874189,16.666666666666664,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-02,20:00,29,1.840682690920455,13.793103448275861,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-02,21:00,29,1.840682690920455,13.793103448275861,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-02,22:00,29,1.840682690920455,13.793103448275861,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-02,23:00,29,1.840682690920455,13.793103448275861,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-03,20:00,31,1.4615899608495835,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-03,21:00,31,1.4615899608495835,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-03,22:00,31,1.4615899608495835,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-03,23:00,31,1.4615899608495835,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-04,20:00,30,1.4199382570194554,3.3333333333333335,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-04,21:00,30,1.4199382570194554,3.3333333333333335,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-04,22:00,30,1.4199382570194554,3.3333333333333335,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-04,23:00,30,1.4199382570194554,3.3333333333333335,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-05,20:00,31,0.9478715998752397,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-05,21:00,31,0.9478715998752397,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-05,22:00,31,0.9478715998752397,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-05,23:00,31,0.9478715998752397,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-06,20:00,30,0.905119995683034,30.0,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-06,21:00,30,0.905119995683034,30.0,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-06,22:00,30,0.905119995683034,30.0,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-06,23:00,30,0.905119995683034,30.0,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-07,20:00,31,0.8232795806426808,38.70967741935484,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-07,21:00,31,0.8232795806426808,38.70967741935484,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-07,22:00,31,0.8232795806426808,38.70967741935484,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-07,23:00,31,0.8232795806426808,38.70967741935484,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-08,20:00,31,1.0335384362757396,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-08,21:00,31,1.0335384362757396,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-08,22:00,31,1.0335384362757396,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-08,23:00,31,1.0335384362757396,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-09,20:00,30,1.0662493483966422,10.0,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-09,21:00,30,1.0662493483966422,10.0,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-09,22:00,30,1.0662493483966422,10.0,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-09,23:00,30,1.0662493483966422,10.0,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-10,20:00,31,1.2081769022761049,12.903225806451612,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-10,21:00,31,1.2081769022761049,12.903225806451612,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-10,22:00,31,1.2081769022761049,12.903225806451612,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-10,23:00,31,1.2081769022761049,12.903225806451612,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-11,20:00,30,1.1284627952009172,10.0,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-11,21:00,30,1.1284627952009172,10.0,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-11,22:00,30,1.1284627952009172,10.0,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-11,23:00,30,1.1284627952009172,10.0,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-12,20:00,31,1.6331028286161116,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-12,21:00,31,1.6331028286161116,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-12,22:00,31,1.6331028286161116,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_inverse_mae_weighted,om family inverse mae weighted,2024-12,23:00,31,1.6331028286161116,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-01,20:00,12,2.458333333333334,8.333333333333332,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-01,21:00,12,2.458333333333334,8.333333333333332,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-01,22:00,12,2.458333333333334,8.333333333333332,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-01,23:00,12,2.458333333333334,8.333333333333332,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-02,20:00,29,1.9248275862068969,13.793103448275861,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-02,21:00,29,1.9248275862068969,13.793103448275861,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-02,22:00,29,1.9248275862068969,13.793103448275861,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-02,23:00,29,1.9248275862068969,13.793103448275861,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-03,20:00,31,1.5774193548387097,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-03,21:00,31,1.5774193548387097,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-03,22:00,31,1.5774193548387097,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-03,23:00,31,1.5774193548387097,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-04,20:00,30,1.455333333333333,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-04,21:00,30,1.455333333333333,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-04,22:00,30,1.455333333333333,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-04,23:00,30,1.455333333333333,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-05,20:00,31,0.9541935483870967,19.35483870967742,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-05,21:00,31,0.9541935483870967,19.35483870967742,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-05,22:00,31,0.9541935483870967,19.35483870967742,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-05,23:00,31,0.9541935483870967,19.35483870967742,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-06,20:00,30,0.9120000000000001,30.0,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-06,21:00,30,0.9120000000000001,30.0,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-06,22:00,30,0.9120000000000001,30.0,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-06,23:00,30,0.9120000000000001,30.0,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-07,20:00,31,0.8232258064516128,38.70967741935484,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-07,21:00,31,0.8232258064516128,38.70967741935484,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-07,22:00,31,0.8232258064516128,38.70967741935484,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-07,23:00,31,0.8232258064516128,38.70967741935484,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-08,20:00,31,1.0683870967741937,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-08,21:00,31,1.0683870967741937,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-08,22:00,31,1.0683870967741937,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-08,23:00,31,1.0683870967741937,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-09,20:00,30,1.128666666666667,10.0,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-09,21:00,30,1.128666666666667,10.0,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-09,22:00,30,1.128666666666667,10.0,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-09,23:00,30,1.128666666666667,10.0,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-10,20:00,31,1.2735483870967745,12.903225806451612,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-10,21:00,31,1.2735483870967745,12.903225806451612,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-10,22:00,31,1.2735483870967745,12.903225806451612,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-10,23:00,31,1.2735483870967745,12.903225806451612,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-11,20:00,30,1.2459999999999998,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-11,21:00,30,1.2459999999999998,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-11,22:00,30,1.2459999999999998,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-11,23:00,30,1.2459999999999998,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-12,20:00,31,1.7251612903225806,12.903225806451612,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-12,21:00,31,1.7251612903225806,12.903225806451612,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-12,22:00,31,1.7251612903225806,12.903225806451612,EXPERIMENT_ONLY
test,2024,om_family_mean_raw,om family mean raw,2024-12,23:00,31,1.7251612903225806,12.903225806451612,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-01,20:00,12,2.4250000000000003,16.666666666666664,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-01,21:00,12,2.4250000000000003,16.666666666666664,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-01,22:00,12,2.4250000000000003,16.666666666666664,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-01,23:00,12,2.4250000000000003,16.666666666666664,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-02,20:00,29,1.8775862068965519,17.24137931034483,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-02,21:00,29,1.8775862068965519,17.24137931034483,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-02,22:00,29,1.8775862068965519,17.24137931034483,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-02,23:00,29,1.8775862068965519,17.24137931034483,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-03,20:00,31,1.5774193548387099,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-03,21:00,31,1.5774193548387099,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-03,22:00,31,1.5774193548387099,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-03,23:00,31,1.5774193548387099,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-04,20:00,30,1.47,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-04,21:00,30,1.47,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-04,22:00,30,1.47,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-04,23:00,30,1.47,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-05,20:00,31,0.970967741935484,19.35483870967742,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-05,21:00,31,0.970967741935484,19.35483870967742,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-05,22:00,31,0.970967741935484,19.35483870967742,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-05,23:00,31,0.970967741935484,19.35483870967742,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-06,20:00,30,0.9399999999999998,36.666666666666664,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-06,21:00,30,0.9399999999999998,36.666666666666664,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-06,22:00,30,0.9399999999999998,36.666666666666664,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-06,23:00,30,0.9399999999999998,36.666666666666664,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-07,20:00,31,0.8290322580645161,32.25806451612903,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-07,21:00,31,0.8290322580645161,32.25806451612903,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-07,22:00,31,0.8290322580645161,32.25806451612903,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-07,23:00,31,0.8290322580645161,32.25806451612903,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-08,20:00,31,1.1096774193548389,19.35483870967742,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-08,21:00,31,1.1096774193548389,19.35483870967742,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-08,22:00,31,1.1096774193548389,19.35483870967742,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-08,23:00,31,1.1096774193548389,19.35483870967742,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-09,20:00,30,1.2066666666666666,10.0,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-09,21:00,30,1.2066666666666666,10.0,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-09,22:00,30,1.2066666666666666,10.0,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-09,23:00,30,1.2066666666666666,10.0,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-10,20:00,31,1.3258064516129031,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-10,21:00,31,1.3258064516129031,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-10,22:00,31,1.3258064516129031,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-10,23:00,31,1.3258064516129031,9.67741935483871,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-11,20:00,30,1.3566666666666667,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-11,21:00,30,1.3566666666666667,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-11,22:00,30,1.3566666666666667,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-11,23:00,30,1.3566666666666667,6.666666666666667,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-12,20:00,31,1.7741935483870968,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-12,21:00,31,1.7741935483870968,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-12,22:00,31,1.7741935483870968,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_median_raw,om family median raw,2024-12,23:00,31,1.7741935483870968,16.129032258064516,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-01,20:00,12,1.7291666666666667,0.0,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-01,21:00,12,1.7291666666666667,0.0,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-01,22:00,12,1.7291666666666667,0.0,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-01,23:00,12,1.7291666666666667,0.0,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-02,20:00,29,1.151100048567266,6.896551724137931,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-02,21:00,29,1.151100048567266,6.896551724137931,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-02,22:00,29,1.151100048567266,6.896551724137931,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-02,23:00,29,1.151100048567266,6.896551724137931,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-03,20:00,31,0.8178056027164686,38.70967741935484,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-03,21:00,31,0.8178056027164686,38.70967741935484,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-03,22:00,31,0.8178056027164686,38.70967741935484,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-03,23:00,31,0.8178056027164686,38.70967741935484,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-04,20:00,30,0.8692477477477475,26.666666666666668,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-04,21:00,30,0.8692477477477475,26.666666666666668,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-04,22:00,30,0.8692477477477475,26.666666666666668,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-04,23:00,30,0.8692477477477475,26.666666666666668,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-05,20:00,31,0.6009634974533106,51.61290322580645,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-05,21:00,31,0.6009634974533106,51.61290322580645,EXPERIMENT_ONLY
test,2024,om_family_month_bias_corrected,om family month bias corrected,2024-05,22:00,31,0.6009634974533106,51.61290322580645,EXPERIMENT_ONLY
