date_local,cp,candidate_regime_label,candidate_regime_family,source_candidate_id,stratum_type,stratum_value,distance_to_candidate,assignment_confidence,causal_window,production_status
2009-04-23,20:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-4-C05,month,4,3.218893635861185,0.2370289669073096,valid < CP,NOT_PRODUCTION
2009-04-23,21:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-4-C05,month,4,3.218893635861185,0.2370289669073096,valid < CP,NOT_PRODUCTION
2009-04-23,22:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-4-C05,month,4,3.218893635861185,0.2370289669073096,valid < CP,NOT_PRODUCTION
2009-04-23,23:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-4-C05,month,4,3.218893635861185,0.2370289669073096,valid < CP,NOT_PRODUCTION
2009-11-20,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-11-C03,month,11,1.9322278090636242,0.3410376222846544,valid < CP,NOT_PRODUCTION
2009-11-20,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-11-C03,month,11,1.9322278090636242,0.3410376222846544,valid < CP,NOT_PRODUCTION
2009-11-20,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-11-C03,month,11,1.9322278090636242,0.3410376222846544,valid < CP,NOT_PRODUCTION
2009-11-20,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-11-C03,month,11,1.9322278090636242,0.3410376222846544,valid < CP,NOT_PRODUCTION
2010-01-19,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-1-C00,month,1,2.009652340694547,0.33226429062209456,valid < CP,NOT_PRODUCTION
2010-01-19,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-1-C00,month,1,2.009652340694547,0.33226429062209456,valid < CP,NOT_PRODUCTION
2010-01-19,22:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-1-C00,month,1,2.009652340694547,0.33226429062209456,valid < CP,NOT_PRODUCTION
2010-01-19,23:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-1-C00,month,1,2.009652340694547,0.33226429062209456,valid < CP,NOT_PRODUCTION
2010-05-18,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-5-C02,month,5,2.9765554371429435,0.2514739240548537,valid < CP,NOT_PRODUCTION
2010-05-18,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-5-C02,month,5,2.9765554371429435,0.2514739240548537,valid < CP,NOT_PRODUCTION
2010-05-18,22:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-5-C02,month,5,2.9765554371429435,0.2514739240548537,valid < CP,NOT_PRODUCTION
2010-05-18,23:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-5-C02,month,5,2.9765554371429435,0.2514739240548537,valid < CP,NOT_PRODUCTION
2010-08-20,20:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-8-C00,month,8,2.934495234468807,0.2541622089764735,valid < CP,NOT_PRODUCTION
2010-08-20,21:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-8-C00,month,8,2.934495234468807,0.2541622089764735,valid < CP,NOT_PRODUCTION
2010-08-20,22:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-8-C00,month,8,2.934495234468807,0.2541622089764735,valid < CP,NOT_PRODUCTION
2010-08-20,23:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-8-C00,month,8,2.934495234468807,0.2541622089764735,valid < CP,NOT_PRODUCTION
2010-08-30,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-8-C03,month,8,2.663361356663634,0.27297334405217916,valid < CP,NOT_PRODUCTION
2010-08-30,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-8-C03,month,8,2.663361356663634,0.27297334405217916,valid < CP,NOT_PRODUCTION
2010-08-30,22:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-8-C03,month,8,2.663361356663634,0.27297334405217916,valid < CP,NOT_PRODUCTION
2010-08-30,23:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-8-C03,month,8,2.663361356663634,0.27297334405217916,valid < CP,NOT_PRODUCTION
2010-11-08,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-11-C03,month,11,1.7410987967132778,0.36481720439958343,valid < CP,NOT_PRODUCTION
2010-11-08,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-11-C03,month,11,1.7410987967132778,0.36481720439958343,valid < CP,NOT_PRODUCTION
2010-11-08,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-11-C03,month,11,1.7410987967132778,0.36481720439958343,valid < CP,NOT_PRODUCTION
2010-11-08,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-11-C03,month,11,1.7410987967132778,0.36481720439958343,valid < CP,NOT_PRODUCTION
2010-11-09,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-11-C04,month,11,1.7401581775723507,0.36494243587279046,valid < CP,NOT_PRODUCTION
2010-11-09,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-11-C04,month,11,1.7401581775723507,0.36494243587279046,valid < CP,NOT_PRODUCTION
2010-11-09,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-11-C04,month,11,1.7401581775723507,0.36494243587279046,valid < CP,NOT_PRODUCTION
2010-11-09,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-11-C04,month,11,1.7401581775723507,0.36494243587279046,valid < CP,NOT_PRODUCTION
2010-12-01,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.5748403218682963,0.38837359796913656,valid < CP,NOT_PRODUCTION
2010-12-01,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.5748403218682963,0.38837359796913656,valid < CP,NOT_PRODUCTION
2010-12-01,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.5748403218682963,0.38837359796913656,valid < CP,NOT_PRODUCTION
2010-12-01,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.5748403218682963,0.38837359796913656,valid < CP,NOT_PRODUCTION
2010-12-02,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.934760124955854,0.2541450986192505,valid < CP,NOT_PRODUCTION
2010-12-02,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.9605567896578138,0.25248975159535547,valid < CP,NOT_PRODUCTION
2010-12-02,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.831819695155987,0.26097261342023864,valid < CP,NOT_PRODUCTION
2010-12-02,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.8557462867738987,0.2593531642448133,valid < CP,NOT_PRODUCTION
2010-12-03,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.397608164347664,0.2943246989141841,valid < CP,NOT_PRODUCTION
2010-12-03,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.4163183770059056,0.29271276551116104,valid < CP,NOT_PRODUCTION
2010-12-03,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.4792744776046747,0.28741624336820226,valid < CP,NOT_PRODUCTION
2010-12-03,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.6500518894246268,0.2739687079236658,valid < CP,NOT_PRODUCTION
2010-12-04,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.478045212888141,0.28751782647747925,valid < CP,NOT_PRODUCTION
2010-12-04,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.5174483899143683,0.2842969929188769,valid < CP,NOT_PRODUCTION
2010-12-04,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.6026161191466057,0.2775760633183648,valid < CP,NOT_PRODUCTION
2010-12-04,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.596869177044417,0.27801956389798693,valid < CP,NOT_PRODUCTION
2010-12-05,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.305201423072433,0.3025534217126244,valid < CP,NOT_PRODUCTION
2010-12-05,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,1.9966272636235045,0.3337085036030827,valid < CP,NOT_PRODUCTION
2010-12-05,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,1.960145770653389,0.3378212012103956,valid < CP,NOT_PRODUCTION
2010-12-05,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,1.9778583890346169,0.33581180477967154,valid < CP,NOT_PRODUCTION
2010-12-06,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.942729257831519,0.2536314148413008,valid < CP,NOT_PRODUCTION
2010-12-06,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.942729257831519,0.2536314148413008,valid < CP,NOT_PRODUCTION
2010-12-06,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.942729257831519,0.2536314148413008,valid < CP,NOT_PRODUCTION
2010-12-06,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.942729257831519,0.2536314148413008,valid < CP,NOT_PRODUCTION
2010-12-07,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-12-C03,month,12,1.8187302176897169,0.3547696738496735,valid < CP,NOT_PRODUCTION
2010-12-07,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-12-C03,month,12,1.817783845241961,0.35488882573039615,valid < CP,NOT_PRODUCTION
2010-12-07,22:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-12-C03,month,12,1.8776616512694317,0.3475043702788571,valid < CP,NOT_PRODUCTION
2010-12-07,23:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-12-C03,month,12,1.8541560944025925,0.35036626131315757,valid < CP,NOT_PRODUCTION
2010-12-08,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,3.0180245045325327,0.2488785219880939,valid < CP,NOT_PRODUCTION
2010-12-08,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-12-C03,month,12,3.0244790054509307,0.24847936804877258,valid < CP,NOT_PRODUCTION
2010-12-08,22:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-12-C03,month,12,2.9316222924988895,0.25434793212661655,valid < CP,NOT_PRODUCTION
2010-12-08,23:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-12-C03,month,12,2.768685272116366,0.2653445240967108,valid < CP,NOT_PRODUCTION
2010-12-09,20:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-12-C02,month,12,3.401320198959219,0.227204555632301,valid < CP,NOT_PRODUCTION
2010-12-09,21:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-12-C02,month,12,3.401320198959219,0.227204555632301,valid < CP,NOT_PRODUCTION
2010-12-09,22:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-12-C02,month,12,3.516686721521697,0.22140123095876224,valid < CP,NOT_PRODUCTION
2010-12-09,23:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-12-C02,month,12,3.408352701386247,0.22684210355617432,valid < CP,NOT_PRODUCTION
2010-12-10,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.4967816818711912,0.4005155946396398,valid < CP,NOT_PRODUCTION
2010-12-10,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,1.4491248843491367,0.4083091092620022,valid < CP,NOT_PRODUCTION
2010-12-10,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,1.4135686805820489,0.4143242361592308,valid < CP,NOT_PRODUCTION
2010-12-10,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,1.4948754732501444,0.4008216084217109,valid < CP,NOT_PRODUCTION
2010-12-11,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,1.710794421903911,0.3688955502932073,valid < CP,NOT_PRODUCTION
2010-12-11,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,1.561109516723019,0.3904557745267825,valid < CP,NOT_PRODUCTION
2010-12-11,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,1.4784370992073281,0.4034800803780041,valid < CP,NOT_PRODUCTION
2010-12-11,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,1.6492738609688595,0.3774619206918428,valid < CP,NOT_PRODUCTION
2010-12-12,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.9229598737731333,0.34211896269008285,valid < CP,NOT_PRODUCTION
2010-12-12,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.8856375266931191,0.34654387141477855,valid < CP,NOT_PRODUCTION
2010-12-12,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.9900138402070104,0.33444661243801,valid < CP,NOT_PRODUCTION
2010-12-12,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.0827949100501804,0.3243809689512308,valid < CP,NOT_PRODUCTION
2010-12-13,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.2625684107333504,0.3065069828758696,valid < CP,NOT_PRODUCTION
2010-12-13,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.530716928229078,0.28322859643737447,valid < CP,NOT_PRODUCTION
2010-12-13,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.438082519285529,0.29085980176177123,valid < CP,NOT_PRODUCTION
2010-12-13,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.3182318050088244,0.30136532308879505,valid < CP,NOT_PRODUCTION
2010-12-14,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.1994168381923562,0.31255695977551695,valid < CP,NOT_PRODUCTION
2010-12-14,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.0570157068104886,0.32711640891218763,valid < CP,NOT_PRODUCTION
2010-12-14,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.9612148140567358,0.33769924263955825,valid < CP,NOT_PRODUCTION
2010-12-14,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.865665017737202,0.3489591399589419,valid < CP,NOT_PRODUCTION
2010-12-15,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-12-C03,month,12,2.895666094948493,0.2566955112751319,valid < CP,NOT_PRODUCTION
2010-12-15,21:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-12-C03,month,12,2.890776899695788,0.25701807782352876,valid < CP,NOT_PRODUCTION
2010-12-15,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.996219421640128,0.25023650968333966,valid < CP,NOT_PRODUCTION
2010-12-15,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,3.013786285288538,0.24914131668276235,valid < CP,NOT_PRODUCTION
2010-12-16,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.155342421666143,0.3169228141876156,valid < CP,NOT_PRODUCTION
2010-12-16,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.0727873413941813,0.32543742501434586,valid < CP,NOT_PRODUCTION
2010-12-16,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.137392570374999,0.3187360132877711,valid < CP,NOT_PRODUCTION
2010-12-16,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.1729570812237626,0.3151634183511599,valid < CP,NOT_PRODUCTION
2010-12-17,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.158540090465876,0.3166019652619013,valid < CP,NOT_PRODUCTION
2010-12-17,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.185309843402167,0.3139412016923037,valid < CP,NOT_PRODUCTION
2010-12-17,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.059420419703724,0.32685929451201107,valid < CP,NOT_PRODUCTION
2010-12-17,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.0281330794207015,0.330236476988424,valid < CP,NOT_PRODUCTION
2010-12-18,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.3499216705757267,0.2985144425266927,valid < CP,NOT_PRODUCTION
2010-12-18,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.369874755653643,0.2967469334942786,valid < CP,NOT_PRODUCTION
2010-12-18,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.175386352509016,0.3149223083389065,valid < CP,NOT_PRODUCTION
2010-12-18,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.0763760423160362,0.325057790804779,valid < CP,NOT_PRODUCTION
2010-12-19,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.5380226944414717,0.394007509148796,valid < CP,NOT_PRODUCTION
2010-12-19,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.5939747264068465,0.38550876761439856,valid < CP,NOT_PRODUCTION
2010-12-19,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.6298326198966455,0.38025233713897,valid < CP,NOT_PRODUCTION
2010-12-19,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.6794518202598419,0.373210666614272,valid < CP,NOT_PRODUCTION
2010-12-20,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.6618983584327207,0.27308240210905155,valid < CP,NOT_PRODUCTION
2010-12-20,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.6094089713301343,0.2770536694353817,valid < CP,NOT_PRODUCTION
2010-12-20,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.5606299551795133,0.2808491791025175,valid < CP,NOT_PRODUCTION
2010-12-20,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.5335474532635622,0.2830017180260042,valid < CP,NOT_PRODUCTION
2010-12-21,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.9459480250666494,0.3394493017158291,valid < CP,NOT_PRODUCTION
2010-12-21,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.1931959759306348,0.3131658712893614,valid < CP,NOT_PRODUCTION
2010-12-21,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.3421323367149425,0.2992101745985686,valid < CP,NOT_PRODUCTION
2010-12-21,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.4876211658460794,0.2867283894801702,valid < CP,NOT_PRODUCTION
2010-12-22,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.7312722754263021,0.3661297370449521,valid < CP,NOT_PRODUCTION
2010-12-22,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.7110068886127716,0.3688666392550933,valid < CP,NOT_PRODUCTION
2010-12-22,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.6783006231794562,0.3733710814034322,valid < CP,NOT_PRODUCTION
2010-12-22,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,1.79386453851449,0.3579271601090955,valid < CP,NOT_PRODUCTION
2010-12-23,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.38776074344223,0.2951802313477196,valid < CP,NOT_PRODUCTION
2010-12-23,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.18590644839698,0.31388241186528243,valid < CP,NOT_PRODUCTION
2010-12-23,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.2194818245524877,0.31060899066855313,valid < CP,NOT_PRODUCTION
2010-12-23,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.3528768329033185,0.29825133753394734,valid < CP,NOT_PRODUCTION
2010-12-24,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.7866916402627275,0.2640827653794958,valid < CP,NOT_PRODUCTION
2010-12-24,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.6760229736867167,0.27203312034720256,valid < CP,NOT_PRODUCTION
2010-12-24,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.6734073209474425,0.2722268217568861,valid < CP,NOT_PRODUCTION
2010-12-24,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.752120047372823,0.266515992925169,valid < CP,NOT_PRODUCTION
2010-12-25,20:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-12-C02,month,12,4.214046712548328,0.19178961277684012,valid < CP,NOT_PRODUCTION
2010-12-25,21:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-12-C02,month,12,4.454661331082567,0.18332943867690746,valid < CP,NOT_PRODUCTION
2010-12-25,22:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-12-C02,month,12,4.805128227189134,0.1722614834443035,valid < CP,NOT_PRODUCTION
2010-12-25,23:00,candidate_mixed_or_transition,candidate_mixed_or_transition,RDC-V1-MONTH-12-C02,month,12,4.995024241971591,0.16680499688373715,valid < CP,NOT_PRODUCTION
2010-12-26,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.1965885757558343,0.3128335024358115,valid < CP,NOT_PRODUCTION
2010-12-26,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.24282131461462,0.30837345107275543,valid < CP,NOT_PRODUCTION
2010-12-26,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.258348716970834,0.3069039218520671,valid < CP,NOT_PRODUCTION
2010-12-26,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.300421948142161,0.30299156159802826,valid < CP,NOT_PRODUCTION
2010-12-27,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,1.979370484342257,0.33564137298647023,valid < CP,NOT_PRODUCTION
2010-12-27,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.045859130792635,0.32831459271715113,valid < CP,NOT_PRODUCTION
2010-12-27,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.0800109808076477,0.3246741671478644,valid < CP,NOT_PRODUCTION
2010-12-27,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,2.007594719725037,0.3324916064792875,valid < CP,NOT_PRODUCTION
2010-12-28,20:00,candidate_southerly_disrupted,candidate_southerly_disrupted,RDC-V1-MONTH-12-C03,month,12,3.5406192097690132,0.22023427946755111,valid < CP,NOT_PRODUCTION
2010-12-28,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,3.3548722945592875,0.22962785872029798,valid < CP,NOT_PRODUCTION
2010-12-28,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,3.193177643898867,0.23848262223161812,valid < CP,NOT_PRODUCTION
2010-12-28,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C01,month,12,3.2341230880693925,0.23617641225823788,valid < CP,NOT_PRODUCTION
2010-12-29,20:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.11242799290856,0.3212925736044101,valid < CP,NOT_PRODUCTION
2010-12-29,21:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C04,month,12,2.19471481377292,0.31301698533116074,valid < CP,NOT_PRODUCTION
2010-12-29,22:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.3808718978389822,0.29578168893035833,valid < CP,NOT_PRODUCTION
2010-12-29,23:00,candidate_nw_or_foehn,candidate_nw_or_foehn,RDC-V1-MONTH-12-C05,month,12,2.342677553802809,0.2991613710578654,valid < CP,NOT_PRODUCTION
