experiment_id,candidate_version,macro_regime_label,feature_column,n_rows,n_unique_days,date_window_start,date_window_end,feature_missing_rate,feature_mean,feature_std,remaining_warming_mean,pearson_corr,abs_corr,ols_intercept,ols_slope,variance_status,leakage_class,causal_role,recommended_disposition,diagnostic_note,production_status
CEXP-CALM-RADIATIVE-002,v2.2,macro_calm_radiative,cloud_base_transparency,1725,571,2013-10-08,2025-11-19,0.17424605074198182,0.0,0.0,3.2382608695652175,,,,,CONSTANT,causal_candidate,CAUSAL_CANDIDATE_SCREEN,CONSTANT_FEATURE,Feature is constant in the calm/radiative train context.,EXPERIMENT_ONLY
CEXP-CALM-RADIATIVE-002,v2.2,macro_calm_radiative,cloud_cover_suppression,1725,571,2013-10-08,2025-11-19,0.17424605074198182,0.890927536231884,0.2137738412126043,3.2382608695652175,-0.3176749019916105,0.3176749019916105,5.813958281819107,-2.891029076447252,USABLE,causal_candidate,CAUSAL_CANDIDATE_SCREEN,CANDIDATE_SIGNAL,Train-only univariate screen against remaining_warming audit target; requires independent validation before model use.,EXPERIMENT_ONLY
CEXP-CALM-RADIATIVE-002,v2.2,macro_calm_radiative,dewpoint_collapse_rate_3h,1059,532,2013-10-08,2025-11-19,0.4930588798468167,0.3072080579162732,0.3518031695615355,2.8149197355996223,0.15932938507768898,0.15932938507768898,2.5774639310398983,0.7729478392277085,USABLE,causal_candidate,CAUSAL_CANDIDATE_SCREEN,WEAK_SIGNAL,Train-only univariate screen against remaining_warming audit target; requires independent validation before model use.,EXPERIMENT_ONLY
CEXP-CALM-RADIATIVE-002,v2.2,macro_calm_radiative,dewpoint_depression,2089,675,2013-10-08,2025-11-19,0.0,1.5806204685122072,0.8372725965206896,3.6213499281953085,-0.001283106690579076,0.001283106690579076,3.626493675904117,-0.003254258572046875,USABLE,causal_candidate,CAUSAL_CANDIDATE_SCREEN,WEAK_SIGNAL,Train-only univariate screen against remaining_warming audit target; requires independent validation before model use.,EXPERIMENT_ONLY
CEXP-CALM-RADIATIVE-002,v2.2,macro_calm_radiative,nocturnal_plateau_flag,2089,675,2013-10-08,2025-11-19,0.0,0.0,0.0,3.6213499281953085,,,,,CONSTANT,causal_candidate,CAUSAL_CANDIDATE_SCREEN,CONSTANT_FEATURE,Feature is constant in the calm/radiative train context.,EXPERIMENT_ONLY
CEXP-CALM-RADIATIVE-002,v2.2,macro_calm_radiative,pressure_trend_3h,1059,532,2013-10-08,2025-11-19,0.4930588798468167,-1.2487113267233232,34.285434344434805,2.8149197355996223,0.07127375141210389,0.07127375141210389,2.8193500655203083,0.0035479216259785866,USABLE,causal_candidate,CAUSAL_CANDIDATE_SCREEN,WEAK_SIGNAL,Train-only univariate screen against remaining_warming audit target; requires independent validation before model use.,EXPERIMENT_ONLY
CEXP-CALM-RADIATIVE-002,v2.2,macro_calm_radiative,sst_maritime_cap,0,0,"","",1.0,,,,,,,,UNDERPOWERED,causal_candidate,CAUSAL_CANDIDATE_SCREEN,UNDERPOWERED_FEATURE,Not enough train-window calm/radiative rows for a feature screen.,EXPERIMENT_ONLY
CEXP-CALM-RADIATIVE-002,v2.2,macro_calm_radiative,warming_rate_06_09,1059,532,2013-10-08,2025-11-19,0.4930588798468167,0.6005665722379604,0.49257850047842777,2.8149197355996223,0.18668482174718967,0.18668482174718967,2.4264575332656495,0.6468262142636434,USABLE,causal_candidate,CAUSAL_CANDIDATE_SCREEN,WEAK_SIGNAL,Train-only univariate screen against remaining_warming audit target; requires independent validation before model use.,EXPERIMENT_ONLY
