slice_type,slice_name,n_rows,augmented_mae,calibrated_mae,mae_delta_calibrated_minus_augmented,augmented_exact_pct,calibrated_exact_pct,exact_delta_calibrated_minus_augmented_pct,calibrated_wins_mae_pct,augmented_wins_mae_pct,bracket_lost_by_calibration_pct,bracket_gained_by_calibration_pct,augmented_signed_bias,calibrated_signed_bias,production_status
binary_macro_regime_label,macro_non_southerly,2093,0.7763615255791864,0.7578876663936523,-0.018473859185534052,40.0382226469183,40.65934065934066,0.6211180124223602,51.26612517916866,48.73387482083134,18.442427138079314,19.06354515050167,-0.024473199931190178,-0.2697975763796376,EXPERIMENT_ONLY
binary_macro_regime_label,macro_southerly_flow,755,0.7185936415604546,0.7730261397711565,0.05443249821070192,46.49006622516556,47.81456953642384,1.3245033112582782,43.17880794701987,56.82119205298013,19.602649006622517,20.927152317880793,-0.007232796169983336,0.5119345800313972,EXPERIMENT_ONLY
cp,20:00,712,0.7843752253230742,0.7619008501717478,-0.022474375151326532,40.02808988764045,42.556179775280896,2.5280898876404496,51.96629213483146,48.03370786516854,17.837078651685392,20.365168539325843,-0.023599840153434148,-0.06256169924117858,EXPERIMENT_ONLY
cp,21:00,712,0.7588367221257412,0.7619008501717478,0.0030641280460064826,41.99438202247191,42.556179775280896,0.5617977528089888,49.29775280898876,50.70224719101124,18.820224719101123,19.382022471910112,0.0032470990761390033,-0.06256169924117858,EXPERIMENT_ONLY
cp,22:00,712,0.7537272472649847,0.7619008501717478,0.008173602906763035,41.853932584269664,42.556179775280896,0.702247191011236,48.31460674157304,51.68539325842696,18.820224719101123,19.52247191011236,-0.0363217205726444,-0.06256169924117858,EXPERIMENT_ONLY
cp,23:00,712,0.7472502328358912,0.7619008501717478,0.014650617335856429,43.11797752808989,42.556179775280896,-0.5617977528089888,46.91011235955056,53.08988764044944,19.52247191011236,18.96067415730337,-0.022936730153878534,-0.06256169924117858,EXPERIMENT_ONLY
month,2024-01,48,1.7405978982495451,1.729166666666665,-0.011431231582878473,16.666666666666668,0.0,-16.666666666666668,54.166666666666664,45.833333333333336,16.666666666666668,0.0,-1.0044280203946163,-1.0874999999999986,EXPERIMENT_ONLY
month,2024-02,116,0.929640622155519,1.070689655172414,0.1410490330168946,25.862068965517242,10.344827586206897,-15.517241379310345,33.62068965517241,66.37931034482759,18.96551724137931,3.4482758620689653,-0.7286462482567239,-0.6679310344827585,EXPERIMENT_ONLY
month,2024-03,124,0.8500342826987185,0.7723720274506479,-0.07766225524807091,43.54838709677419,41.935483870967744,-1.6129032258064515,57.25806451612903,42.74193548387097,13.709677419354838,12.096774193548388,-0.45528018090231415,-0.4492974696980878,EXPERIMENT_ONLY
month,2024-04,120,0.8479629271594561,0.8018458797799968,-0.04611704737945912,31.666666666666668,40.0,8.333333333333334,57.5,42.5,16.666666666666668,25.0,-0.30240004176922514,-0.07018187429077573,EXPERIMENT_ONLY
month,2024-05,124,0.6782296170696095,0.6321568291270331,-0.04607278794257721,51.61290322580645,51.61290322580645,0.0,49.193548387096776,50.806451612903224,18.548387096774192,18.548387096774192,0.036753013951811055,0.3675177133786303,EXPERIMENT_ONLY
month,2024-06,120,0.5438679801523155,0.6427083018752636,0.09884032172294824,48.333333333333336,46.666666666666664,-1.6666666666666667,38.333333333333336,61.666666666666664,22.5,20.833333333333332,0.07685830850388113,0.054455566609118065,EXPERIMENT_ONLY
month,2024-07,124,0.6606275200235376,0.5774584232101743,-0.08316909681336329,47.58064516129032,51.61290322580645,4.032258064516129,52.41935483870968,47.58064516129032,17.741935483870968,21.774193548387096,0.17383189429021145,0.0956344834417525,EXPERIMENT_ONLY
month,2024-08,124,0.629662614344358,0.5596229912045665,-0.07003962313979167,49.193548387096776,48.38709677419355,-0.8064516129032258,54.83870967741935,45.16129032258065,22.580645161290324,21.774193548387096,0.04408380395554374,-0.2542834549929645,EXPERIMENT_ONLY
month,2024-09,120,0.6999670843506091,0.5259999999999998,-0.1739670843506093,37.5,56.666666666666664,19.166666666666668,59.166666666666664,40.833333333333336,11.666666666666666,30.833333333333332,0.09792050992508151,0.1279999999999997,EXPERIMENT_ONLY
month,2024-10,124,0.7290659274130451,0.6358064516129035,-0.09325947580014118,46.774193548387096,54.83870967741935,8.064516129032258,51.61290322580645,48.38709677419355,23.387096774193548,31.451612903225808,0.21471366405185247,0.1041935483870965,EXPERIMENT_ONLY
month,2024-11,120,0.6772314521910586,0.5099999999999999,-0.167231452191059,47.5,63.333333333333336,15.833333333333334,59.166666666666664,40.833333333333336,20.833333333333332,36.666666666666664,0.06392539404714963,0.03600000000000018,EXPERIMENT_ONLY
month,2024-12,124,0.7246000911427363,1.0299999999999996,0.30539990885726337,41.12903225806452,22.580645161290324,-18.548387096774192,33.064516129032256,66.93548387096774,32.25806451612903,13.709677419354838,-0.11147509481542213,-0.2970967741935484,EXPERIMENT_ONLY
month,2025-01,124,0.7864444170641098,1.1022580645161295,0.31581364745201973,41.12903225806452,25.806451612903224,-15.32258064516129,36.29032258064516,63.70967741935484,23.387096774193548,8.064516129032258,0.19441132127265956,0.5422580645161296,EXPERIMENT_ONLY
month,2025-02,112,1.145921876189922,1.2554761904761909,0.10955431428626916,30.357142857142858,21.428571428571427,-8.928571428571429,34.82142857142857,65.17857142857143,20.535714285714285,11.607142857142858,0.4036532747500082,0.19500000000000003,EXPERIMENT_ONLY
month,2025-03,124,0.9980061817021801,1.2257955903117195,0.22778940860953972,33.064516129032256,19.35483870967742,-13.709677419354838,34.67741935483871,65.3225806451613,18.548387096774192,4.838709677419355,-0.10643370548559869,-0.29633974150103237,EXPERIMENT_ONLY
month,2025-04,120,0.8532911652154229,0.8508557800224461,-0.0024353851929766507,25.833333333333332,30.0,4.166666666666667,47.5,52.5,8.333333333333334,12.5,-0.05250637785782035,0.1324831649831653,EXPERIMENT_ONLY
month,2025-05,124,0.49620847151141184,0.6392445965026604,0.14303612499124907,58.064516129032256,51.61290322580645,-6.451612903225806,45.96774193548387,54.03225806451613,15.32258064516129,8.870967741935484,-0.018383634514840277,0.0979662213533178,EXPERIMENT_ONLY
month,2025-06,120,0.7339944251393823,0.5651043771043764,-0.1688900480350051,38.333333333333336,53.333333333333336,15.0,71.66666666666667,28.333333333333332,14.166666666666666,29.166666666666668,-0.037318109205743584,0.1881088664422,EXPERIMENT_ONLY
month,2025-07,124,0.6306074541489862,0.6566791571630273,0.02607170301404206,53.225806451612904,51.61290322580645,-1.6129032258064515,50.0,50.0,16.129032258064516,14.516129032258064,0.008033593557439449,0.150666340827631,EXPERIMENT_ONLY
month,2025-08,124,0.7347045313047782,0.6826496144238073,-0.05205491688097092,42.74193548387097,48.38709677419355,5.645161290322581,50.806451612903224,49.193548387096776,20.161290322580644,25.806451612903224,-0.29895572887463345,-0.16069458021070931,EXPERIMENT_ONLY
month,2025-09,120,0.5539352827976977,0.5548582766439908,0.0009229938462933666,50.833333333333336,60.0,9.166666666666666,44.166666666666664,55.833333333333336,15.833333333333334,25.0,0.009760224396558199,-0.2696655328798185,EXPERIMENT_ONLY
month,2025-10,124,0.7045459477298129,0.4725806451612905,-0.23196530256852296,52.41935483870968,58.064516129032256,5.645161290322581,64.51612903225806,35.483870967741936,16.129032258064516,21.774193548387096,0.4401174770367183,0.09528198376124658,EXPERIMENT_ONLY
month,2025-11,120,0.8117881264419644,0.6558956916099767,-0.15589243483198734,31.666666666666668,46.666666666666664,15.0,50.833333333333336,49.166666666666664,20.833333333333332,35.833333333333336,0.030395516775049192,-0.5382199546485258,EXPERIMENT_ONLY
month,2025-12,124,0.7408758291881808,0.7650537634408605,0.02417793425267907,38.70967741935484,38.70967741935484,0.0,49.193548387096776,50.806451612903224,23.387096774193548,23.387096774193548,0.23702650762665803,-0.23494623655913963,EXPERIMENT_ONLY
month_cp,2024-01|20:00,12,1.8068981919375402,1.7291666666666667,-0.07773152527087361,16.666666666666668,0.0,-16.666666666666668,66.66666666666667,33.333333333333336,16.666666666666668,0.0,-1.0420534732132152,-1.0875000000000004,EXPERIMENT_ONLY
month_cp,2024-01|21:00,12,1.72758258371175,1.7291666666666667,0.0015840829549166695,16.666666666666668,0.0,-16.666666666666668,50.0,50.0,16.666666666666668,0.0,-0.9764454338269338,-1.0875000000000004,EXPERIMENT_ONLY
month_cp,2024-01|22:00,12,1.716031093333963,1.7291666666666667,0.013135573332703506,16.666666666666668,0.0,-16.666666666666668,50.0,50.0,16.666666666666668,0.0,-1.0172444915315502,-1.0875000000000004,EXPERIMENT_ONLY
month_cp,2024-01|23:00,12,1.711879724014927,1.7291666666666667,0.01728694265173954,16.666666666666668,0.0,-16.666666666666668,50.0,50.0,16.666666666666668,0.0,-0.9819686830067678,-1.0875000000000004,EXPERIMENT_ONLY
month_cp,2024-02|20:00,29,0.9731182814833698,1.0706896551724139,0.09757137368904414,31.03448275862069,10.344827586206897,-20.689655172413794,37.93103448275862,62.06896551724138,24.137931034482758,3.4482758620689653,-0.7348747866829963,-0.6679310344827588,EXPERIMENT_ONLY
month_cp,2024-02|21:00,29,0.9170770159997588,1.0706896551724139,0.15361263917265516,24.137931034482758,10.344827586206897,-13.793103448275861,27.586206896551722,72.41379310344827,17.24137931034483,3.4482758620689653,-0.7344811226659153,-0.6679310344827588,EXPERIMENT_ONLY
month_cp,2024-02|22:00,29,0.9235736914161001,1.0706896551724139,0.1471159637563138,24.137931034482758,10.344827586206897,-13.793103448275861,34.48275862068966,65.51724137931035,17.24137931034483,3.4482758620689653,-0.7355499747097681,-0.6679310344827588,EXPERIMENT_ONLY
month_cp,2024-02|23:00,29,0.9047934997228486,1.0706896551724139,0.1658961554495653,24.137931034482758,10.344827586206897,-13.793103448275861,34.48275862068966,65.51724137931035,17.24137931034483,3.4482758620689653,-0.709679108968217,-0.6679310344827588,EXPERIMENT_ONLY
month_cp,2024-03|20:00,31,0.9003790607874778,0.7723720274506477,-0.12800703333683,35.483870967741936,41.935483870967744,6.451612903225806,54.83870967741935,45.16129032258065,6.451612903225806,12.903225806451612,-0.45760095841480697,-0.4492974696980881,EXPERIMENT_ONLY
month_cp,2024-03|21:00,31,0.8522961934293348,0.7723720274506477,-0.07992416597868701,48.38709677419355,41.935483870967744,-6.451612903225806,61.29032258064516,38.70967741935484,16.129032258064516,9.67741935483871,-0.4795498543160995,-0.4492974696980881,EXPERIMENT_ONLY
month_cp,2024-03|22:00,31,0.8424988251112331,0.7723720274506477,-0.07012679766058534,45.16129032258065,41.935483870967744,-3.225806451612903,61.29032258064516,38.70967741935484,16.129032258064516,12.903225806451612,-0.4655448863543231,-0.4492974696980881,EXPERIMENT_ONLY
month_cp,2024-03|23:00,31,0.8049630514668291,0.7723720274506477,-0.03259102401618131,45.16129032258065,41.935483870967744,-3.225806451612903,51.61290322580645,48.38709677419355,16.129032258064516,12.903225806451612,-0.4184250245240281,-0.4492974696980881,EXPERIMENT_ONLY
month_cp,2024-04|20:00,30,0.8684454934369878,0.8018458797799967,-0.06659961365699113,30.0,40.0,10.0,66.66666666666667,33.333333333333336,13.333333333333334,23.333333333333332,-0.33858307947280775,-0.07018187429077573,EXPERIMENT_ONLY
month_cp,2024-04|21:00,30,0.8527356967078725,0.8018458797799967,-0.0508898169278759,30.0,40.0,10.0,63.333333333333336,36.666666666666664,13.333333333333334,23.333333333333332,-0.3409267439868542,-0.07018187429077573,EXPERIMENT_ONLY
month_cp,2024-04|22:00,30,0.8185057569473447,0.8018458797799967,-0.016659877167348174,33.333333333333336,40.0,6.666666666666667,50.0,50.0,20.0,26.666666666666668,-0.2574383550270395,-0.07018187429077573,EXPERIMENT_ONLY
month_cp,2024-04|23:00,30,0.8521647615456178,0.8018458797799967,-0.05031888176562127,33.333333333333336,40.0,6.666666666666667,50.0,50.0,20.0,26.666666666666668,-0.2726519885901993,-0.07018187429077573,EXPERIMENT_ONLY
month_cp,2024-05|20:00,31,0.7663199359377622,0.6321568291270324,-0.13416310681072974,41.935483870967744,51.61290322580645,9.67741935483871,54.83870967741935,45.16129032258065,12.903225806451612,22.580645161290324,0.007857085694753045,0.3675177133786301,EXPERIMENT_ONLY
month_cp,2024-05|21:00,31,0.6806188689060618,0.6321568291270324,-0.04846203977902943,54.83870967741935,51.61290322580645,-3.225806451612903,54.83870967741935,45.16129032258065,16.129032258064516,12.903225806451612,0.007298517654457863,0.3675177133786301,EXPERIMENT_ONLY
month_cp,2024-05|22:00,31,0.6351890800344991,0.6321568291270324,-0.0030322509074667344,54.83870967741935,51.61290322580645,-3.225806451612903,45.16129032258065,54.83870967741935,22.580645161290324,19.35483870967742,0.04888135880661689,0.3675177133786301,EXPERIMENT_ONLY
month_cp,2024-05|23:00,31,0.6307905834001155,0.6321568291270324,0.001366245726917072,54.83870967741935,51.61290322580645,-3.225806451612903,41.935483870967744,58.064516129032256,22.580645161290324,19.35483870967742,0.08297509365141624,0.3675177133786301,EXPERIMENT_ONLY
month_cp,2024-06|20:00,30,0.5523703721915131,0.642708301875264,0.09033792968375068,50.0,46.666666666666664,-3.3333333333333335,36.666666666666664,63.333333333333336,23.333333333333332,20.0,0.142320220854467,0.054455566609118065,EXPERIMENT_ONLY
month_cp,2024-06|21:00,30,0.5661041716227708,0.642708301875264,0.07660413025249296,43.333333333333336,46.666666666666664,3.3333333333333335,36.666666666666664,63.333333333333336,20.0,23.333333333333332,0.1503808209141166,0.054455566609118065,EXPERIMENT_ONLY
month_cp,2024-06|22:00,30,0.5247254567362727,0.642708301875264,0.11798284513899114,50.0,46.666666666666664,-3.3333333333333335,40.0,60.0,23.333333333333332,20.0,-0.002052145726098035,0.054455566609118065,EXPERIMENT_ONLY
month_cp,2024-06|23:00,30,0.5322719200587056,0.642708301875264,0.1104363818165582,50.0,46.666666666666664,-3.3333333333333335,40.0,60.0,23.333333333333332,20.0,0.016784337973038948,0.054455566609118065,EXPERIMENT_ONLY
month_cp,2024-07|20:00,31,0.6807959833550221,0.5774584232101743,-0.1033375601448478,48.38709677419355,51.61290322580645,3.225806451612903,54.83870967741935,45.16129032258065,19.35483870967742,22.580645161290324,0.19643559302995042,0.09563448344175256,EXPERIMENT_ONLY
