iteration_id,iteration_label,month,cp,n_cp_rows,exact_bracket_rows,exact_bracket_pct,mae,variant_id,train_start,production_status
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-07,23:00,31,11,35.483870967741936,0.8788635240256482,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-08,20:00,31,10,32.25806451612903,1.076197468823064,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-08,21:00,31,9,29.03225806451613,1.0747409158710672,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-08,22:00,31,7,22.58064516129032,1.1870160371235827,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-08,23:00,31,7,22.58064516129032,1.1866129487681287,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-09,20:00,30,10,33.33333333333333,1.094944245406424,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-09,21:00,30,9,30.0,1.1058409474267663,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-09,22:00,30,4,13.333333333333334,1.2148257552696167,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-09,23:00,30,4,13.333333333333334,1.1531776706823964,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-10,20:00,31,8,25.806451612903224,1.2804417537579604,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-10,21:00,31,10,32.25806451612903,0.9999826205901394,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-10,22:00,31,10,32.25806451612903,0.9109778920264009,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-10,23:00,31,9,29.03225806451613,0.9222626666005612,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-11,20:00,30,7,23.333333333333332,1.2040968812700616,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-11,21:00,30,8,26.666666666666668,0.9404390301463027,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-11,22:00,30,11,36.666666666666664,0.9518083809149157,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-11,23:00,30,11,36.666666666666664,0.9423797148335076,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-12,20:00,31,7,22.58064516129032,1.4535390468885785,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-12,21:00,31,10,32.25806451612903,1.2356000327800873,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-12,22:00,31,10,32.25806451612903,1.128411839993874,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2024-12,23:00,31,9,29.03225806451613,1.1551209460349356,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-01,20:00,31,7,22.58064516129032,1.6507433416749688,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-01,21:00,31,10,32.25806451612903,1.5221411063337575,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-01,22:00,31,9,29.03225806451613,1.5052287121145014,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-01,23:00,31,12,38.70967741935484,1.449437024613121,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-02,20:00,28,6,21.428571428571427,1.445686591052682,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-02,21:00,28,4,14.285714285714285,1.2403690382383539,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-02,22:00,28,6,21.428571428571427,1.2040599646758146,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-02,23:00,28,6,21.428571428571427,1.2086373160912574,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-03,20:00,31,4,12.903225806451612,1.5717626369091902,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-03,21:00,31,8,25.806451612903224,1.3347419776063245,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-03,22:00,31,11,35.483870967741936,1.28807539000086,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-03,23:00,31,11,35.483870967741936,1.2527984899044997,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-04,20:00,30,6,20.0,1.2023576226797448,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-04,21:00,30,7,23.333333333333332,1.1967489415997146,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-04,22:00,30,11,36.666666666666664,1.0339745756409318,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-04,23:00,30,10,33.33333333333333,1.0748054577332675,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-05,20:00,31,12,38.70967741935484,0.8787841470287161,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-05,21:00,31,13,41.935483870967744,0.8986553019483265,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-05,22:00,31,12,38.70967741935484,0.8539280989953675,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-05,23:00,31,9,29.03225806451613,0.8535057543360278,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-06,20:00,30,10,33.33333333333333,1.4348775754311691,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-06,21:00,30,8,26.666666666666668,1.417651965634653,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-06,22:00,30,11,36.666666666666664,1.3287523913256152,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-06,23:00,30,10,33.33333333333333,1.3702269119576878,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-07,20:00,31,8,25.806451612903224,1.1615076717817376,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
continuous_2012_start,Onda 3E continuous 2012-start binary-macro interactions,2025-07,21:00,31,10,32.25806451612903,1.1738806334596161,continuous_2012_start,2012-01-01,EXPERIMENT_ONLY
