candidate_version,candidate_id,thesis_id,candidate_name,stratum_type,stratum_value,k,cluster_id,n_rows,candidate_regime_family,proposed_regime_label,physical_signature,interpretability_score,promotion_readiness,bic_approx,delta_bic_vs_k5,silhouette_mean,eta2_tmax_anomaly,eta2_remaining_warming,smallest_cluster_rows,annual_match_pct,annual_best_k_distribution,annual_mismatch_years,wind_dir_deg_mean,wind_speed_mean,qnh_hpa_mean,relh_mean,dewpoint_depression_mean,precip_pre_cp_sum_mean,cloud_cover_score_mean,temp_slope_pre_cp_mean,tmax_anomaly_mean,remaining_warming_mean,dominant_current_regime,source_sweep_line,source_physical_line,source_profile_line,caveat,production_status,next_gate_action
v1,RDC-V1-MONTH-12-C02,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,12,6,2,208,mixed_or_transition,month_12_k6_c2_mixed_or_transition,westerly_component;windy,0.25,design_evidence_only,33077.4355575132,934.7903673644687,0.16656472389647786,0.21738499705409844,0.08110421534340226,187,93.33333333333333,k=5:1; k=6:14,2012,232.6951768361534,15.846426550105758,1009.7760828421566,69.84576782810295,5.5572231349727055,0.0,1.647925324997967,0.12514900434644846,-1.299535876547077,2.048076923076923,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=12,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=12,k=6,cluster_id=2","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=12,k=6,cluster_id=2",Mixed/transition cluster needs final physical interpretation before Onda 4.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-12-C03,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,12,6,3,210,southerly_disrupted_candidate,month_12_k6_c3_southerly_disrupted_candidate,southerly_flow;windy;moist_cloudy_or_rain,0.6,design_evidence_only,33077.4355575132,934.7903673644687,0.16656472389647786,0.21738499705409844,0.08110421534340226,187,93.33333333333333,k=5:1; k=6:14,2012,182.12337674910137,17.018795128162235,1007.6043169527917,87.80544392437389,2.0559583310938043,0.0,2.3097222259104506,-0.16277855397835192,-2.455717195228395,1.061904761904762,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=12,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=12,k=6,cluster_id=3","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=12,k=6,cluster_id=3",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-12-C04,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,12,6,4,236,nw_or_foehn_candidate,month_12_k6_c4_nw_or_foehn_candidate,northerly_nw_flow;moist_cloudy_or_rain,0.44999999999999996,design_evidence_only,33077.4355575132,934.7903673644687,0.16656472389647786,0.21738499705409844,0.08110421534340226,187,93.33333333333333,k=5:1; k=6:14,2012,12.34775185389179,9.110342377957886,1009.491378070632,87.74115986412521,2.083327926563208,0.0,2.1897534508488192,0.1375231999977896,0.9073578653042927,2.3940677966101696,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=12,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=12,k=6,cluster_id=4","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=12,k=6,cluster_id=4",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-12-C05,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,12,6,5,403,nw_or_foehn_candidate,month_12_k6_c5_nw_or_foehn_candidate,northerly_nw_flow,0.3,design_evidence_only,33077.4355575132,934.7903673644687,0.16656472389647786,0.21738499705409844,0.08110421534340226,187,93.33333333333333,k=5:1; k=6:14,2012,31.64038494204017,9.813175545819304,1015.7562442871715,76.55349235395273,4.169821829253807,0.0,2.0992301805890334,0.29725119849805587,0.47264154280776144,2.325062034739454,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=12,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=12,k=6,cluster_id=5","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=12,k=6,cluster_id=5",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-2-C00,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,2,6,0,212,southerly_disrupted_candidate,month_2_k6_c0_southerly_disrupted_candidate,southerly_flow;windy;moist_cloudy_or_rain,0.6,design_evidence_only,28276.303649233017,1762.8734015439695,0.17861753323136376,0.3654231074108822,0.09738927186606246,147,87.5,k=4:1; k=5:1; k=6:14,2011;2013,194.98090469667943,15.344968692915103,1011.5613497142326,91.15526852616196,1.4872152139896695,0.0,2.734743263612558,-0.13454337660516213,-2.5070754716981143,1.2358490566037736,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=2,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=2,k=6,cluster_id=0","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=2,k=6,cluster_id=0",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-2-C01,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,2,6,1,147,nw_or_foehn_candidate,month_2_k6_c1_nw_or_foehn_candidate,northerly_nw_flow;windy,0.4,design_evidence_only,28276.303649233017,1762.8734015439695,0.17861753323136376,0.3654231074108822,0.09738927186606246,147,87.5,k=4:1; k=5:1; k=6:14,2011;2013,348.3138286574309,16.376948021531504,1005.2950203418919,70.8677353832515,5.471038012644232,0.0,1.7950070185285325,0.05744680848885002,0.6898825567963024,1.9251700680272108,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=2,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=2,k=6,cluster_id=1","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=2,k=6,cluster_id=1",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-2-C02,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,2,6,2,261,maritime_cloudy_candidate,month_2_k6_c2_maritime_cloudy_candidate,easterly_component;moist_cloudy_or_rain,0.3,design_evidence_only,28276.303649233017,1762.8734015439695,0.17861753323136376,0.3654231074108822,0.09738927186606246,147,87.5,k=4:1; k=5:1; k=6:14,2011;2013,82.5493821293242,7.305269486784032,1018.6818277456664,85.94048192701945,2.39576805323601,0.0,2.1648443803466715,0.048668161343866825,-0.6271867996819211,2.942528735632184,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=2,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=2,k=6,cluster_id=2","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=2,k=6,cluster_id=2",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-2-C03,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,2,6,3,310,nw_or_foehn_candidate,month_2_k6_c3_nw_or_foehn_candidate,northerly_nw_flow;windy,0.4,design_evidence_only,28276.303649233017,1762.8734015439695,0.17861753323136376,0.3654231074108822,0.09738927186606246,147,87.5,k=4:1; k=5:1; k=6:14,2011;2013,18.607606870983894,10.098820443766384,1016.1709941057143,78.55231983960604,3.8088785456290304,0.0,1.597496545896995,0.25121565619387376,1.0842209373097982,2.8419354838709676,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=2,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=2,k=6,cluster_id=3","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=2,k=6,cluster_id=3",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-2-C04,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,2,6,4,381,nw_or_foehn_candidate,month_2_k6_c4_nw_or_foehn_candidate,northerly_nw_flow;windy,0.4,design_evidence_only,28276.303649233017,1762.8734015439695,0.17861753323136376,0.3654231074108822,0.09738927186606246,147,87.5,k=4:1; k=5:1; k=6:14,2011;2013,4.959686700601224,16.877746988199576,1013.2426276529651,81.42177410499987,3.2828869643045815,0.0,2.7688583448524144,0.1281636022124457,1.4460023275392453,2.4960629921259843,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=2,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=2,k=6,cluster_id=4","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=2,k=6,cluster_id=4",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-2-C05,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,2,6,5,203,southerly_disrupted_candidate,month_2_k6_c5_southerly_disrupted_candidate,southerly_flow;windy,0.44999999999999996,design_evidence_only,28276.303649233017,1762.8734015439695,0.17861753323136376,0.3654231074108822,0.09738927186606246,147,87.5,k=4:1; k=5:1; k=6:14,2011;2013,158.27560953527248,12.57817104339737,1020.6995247049944,70.97975004386323,5.280795803444844,0.0,2.0364195513096406,0.10331466766506651,-2.4684566409517625,2.5467980295566504,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=2,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=2,k=6,cluster_id=5","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=2,k=6,cluster_id=5",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-3-C00,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,3,6,0,235,southerly_disrupted_candidate,month_3_k6_c0_southerly_disrupted_candidate,southerly_flow;windy;moist_cloudy_or_rain,0.6,design_evidence_only,33640.44505187179,357.7632383138189,0.1655214781514074,0.2887237493323689,0.10190985972740522,176,93.33333333333333,k=5:1; k=6:14,2015,203.14539914204065,11.693186443869669,1013.4614204256595,89.78946459061811,1.7147576967299993,0.0,3.0453510641352923,-0.1119041094591781,-0.6821322351864559,1.578723404255319,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=3,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=3,k=6,cluster_id=0","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=3,k=6,cluster_id=0",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-3-C01,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,3,6,1,344,nw_or_foehn_candidate,month_3_k6_c1_nw_or_foehn_candidate,northerly_nw_flow;moist_cloudy_or_rain,0.44999999999999996,design_evidence_only,33640.44505187179,357.7632383138189,0.1655214781514074,0.2887237493323689,0.10190985972740522,176,93.33333333333333,k=5:1; k=6:14,2015,21.582111930906024,7.461877329332014,1017.5541751080566,85.07310779167886,2.5327046768865613,0.0,1.7626944110945615,0.018523711984319832,0.27317454363591015,3.177325581395349,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=3,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=3,k=6,cluster_id=1","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=3,k=6,cluster_id=1",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-3-C02,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,3,6,2,183,southerly_disrupted_candidate,month_3_k6_c2_southerly_disrupted_candidate,southerly_flow;windy;moist_cloudy_or_rain,0.6,design_evidence_only,33640.44505187179,357.7632383138189,0.1655214781514074,0.2887237493323689,0.10190985972740522,176,93.33333333333333,k=5:1; k=6:14,2015,174.29168161528307,15.102605894741885,1024.6121851846224,85.97940713501097,2.3647042969037355,0.0,2.1542528162750694,0.024767675204212122,-2.0778071567072076,1.9726775956284153,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=3,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=3,k=6,cluster_id=2","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=3,k=6,cluster_id=2",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-3-C03,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,3,6,3,308,nw_or_foehn_candidate,month_3_k6_c3_nw_or_foehn_candidate,northerly_nw_flow;windy,0.4,design_evidence_only,33640.44505187179,357.7632383138189,0.1655214781514074,0.2887237493323689,0.10190985972740522,176,93.33333333333333,k=5:1; k=6:14,2015,336.1105372764572,19.94392043678173,1011.3149821002553,74.47589069493955,4.608878886955807,0.0,1.9499399057946378,0.021523277298261003,-0.8126378997346726,1.775974025974026,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=3,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=3,k=6,cluster_id=3","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=3,k=6,cluster_id=3",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-3-C04,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,3,6,4,481,nw_or_foehn_candidate,month_3_k6_c4_nw_or_foehn_candidate,northerly_nw_flow;windy,0.4,design_evidence_only,33640.44505187179,357.7632383138189,0.1655214781514074,0.2887237493323689,0.10190985972740522,176,93.33333333333333,k=5:1; k=6:14,2015,15.693361899392052,12.088450737076187,1017.3321793671186,80.80441986972949,3.3603375386631233,0.0,2.4494669966861844,0.24083001981669463,1.8600272729305,2.5613305613305615,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=3,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=3,k=6,cluster_id=4","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=3,k=6,cluster_id=4",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-3-C05,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,3,6,5,176,southerly_disrupted_candidate,month_3_k6_c5_southerly_disrupted_candidate,southerly_flow;windy,0.44999999999999996,design_evidence_only,33640.44505187179,357.7632383138189,0.1655214781514074,0.2887237493323689,0.10190985972740522,176,93.33333333333333,k=5:1; k=6:14,2015,152.18396396676116,10.885351017282336,1024.4402408176313,68.78617540222331,5.743026156684565,0.0,2.7195734286131907,0.07250150880652202,-1.884066471163244,2.4261363636363638,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=3,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=3,k=6,cluster_id=5","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=3,k=6,cluster_id=5",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-4-C00,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,4,6,0,172,nw_or_foehn_candidate,month_4_k6_c0_nw_or_foehn_candidate,northerly_nw_flow;windy,0.4,design_evidence_only,31327.308202622768,876.0879723832841,0.1631407980765345,0.35963788579244665,0.22799854879898576,172,87.5,k=2:1; k=5:1; k=6:14,2011;2022,346.0988603728974,15.89002158210007,1010.5756042724548,69.19873927501763,5.714811633779657,0.0,1.5891008232823247,0.021928553143003425,0.1386087672360551,1.5465116279069768,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=4,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=4,k=6,cluster_id=0","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=4,k=6,cluster_id=0",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-4-C01,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,4,6,1,351,nw_or_foehn_candidate,month_4_k6_c1_nw_or_foehn_candidate,northerly_nw_flow;windy,0.4,design_evidence_only,31327.308202622768,876.0879723832841,0.1631407980765345,0.35963788579244665,0.22799854879898576,172,87.5,k=2:1; k=5:1; k=6:14,2011;2022,0.09556339766620112,17.021136709270127,1011.7803832400826,81.3772157396244,3.241811817745241,0.0,2.2528228178477314,0.05889729627446682,1.492978342535862,1.5071225071225072,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=4,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=4,k=6,cluster_id=1","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=4,k=6,cluster_id=1",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-4-C02,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,4,6,2,218,southerly_disrupted_candidate,month_4_k6_c2_southerly_disrupted_candidate,southerly_flow;windy,0.44999999999999996,design_evidence_only,31327.308202622768,876.0879723832841,0.1631407980765345,0.35963788579244665,0.22799854879898576,172,87.5,k=2:1; k=5:1; k=6:14,2011;2022,178.63191090026777,18.24023108467324,1016.178486232363,79.50833895249299,3.5281497487042546,0.0,1.8401868199330202,-0.055597173441728806,-2.7416984655354426,0.908256880733945,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=4,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=4,k=6,cluster_id=2","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=4,k=6,cluster_id=2",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-4-C03,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,4,6,3,246,southerly_disrupted_candidate,month_4_k6_c3_southerly_disrupted_candidate,southerly_flow;windy;moist_cloudy_or_rain,0.6,design_evidence_only,31327.308202622768,876.0879723832841,0.1631407980765345,0.35963788579244665,0.22799854879898576,172,87.5,k=2:1; k=5:1; k=6:14,2011;2022,186.85907388661042,10.83822731428212,1023.3215709224912,91.74751184865995,1.3516548574753853,0.0,2.7801484207953666,-0.05124136469322113,-1.0133103100942555,1.3739837398373984,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=4,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=4,k=6,cluster_id=3","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=4,k=6,cluster_id=3",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-4-C04,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,4,6,4,396,nw_or_foehn_candidate,month_4_k6_c4_nw_or_foehn_candidate,northerly_nw_flow;moist_cloudy_or_rain,0.44999999999999996,design_evidence_only,31327.308202622768,876.0879723832841,0.1631407980765345,0.35963788579244665,0.22799854879898576,172,87.5,k=2:1; k=5:1; k=6:14,2011;2022,21.205504351881263,7.1625219545723935,1018.5191064956684,86.99734907954884,2.1577439249937256,0.0,1.966864209926296,0.18536579178312843,0.7756771252346457,3.0353535353535355,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=4,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=4,k=6,cluster_id=4","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=4,k=6,cluster_id=4",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-4-C05,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,4,6,5,225,mixed_or_transition,month_4_k6_c5_mixed_or_transition,easterly_component,0.15,design_evidence_only,31327.308202622768,876.0879723832841,0.1631407980765345,0.35963788579244665,0.22799854879898576,172,87.5,k=2:1; k=5:1; k=6:14,2011;2022,72.1697707303138,8.220939393939394,1020.4368602921663,75.11500256453424,4.395517396184064,0.0,2.086390578996358,0.08866391613468384,-0.37038348082596045,2.311111111111111,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=4,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=4,k=6,cluster_id=5","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=4,k=6,cluster_id=5",Mixed/transition cluster needs final physical interpretation before Onda 4.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-5-C00,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,5,6,0,204,nw_or_foehn_candidate,month_5_k6_c0_nw_or_foehn_candidate,northerly_nw_flow;windy,0.4,design_evidence_only,32431.914924901914,755.9228598591981,0.14559914619906944,0.35849903597232424,0.2377883176804931,204,100.0,k=6:15,"",337.57933242160914,16.46661446496973,1009.7799454059082,66.66982418154457,6.137153477614005,0.0,1.7739971183896472,-0.04944057178850477,-0.5752890899949711,1.3431372549019607,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=5,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=5,k=6,cluster_id=0","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=5,k=6,cluster_id=0",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-5-C01,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,5,6,1,307,nw_or_foehn_candidate,month_5_k6_c1_nw_or_foehn_candidate,northerly_nw_flow;windy,0.4,design_evidence_only,32431.914924901914,755.9228598591981,0.14559914619906944,0.35849903597232424,0.2377883176804931,204,100.0,k=6:15,"",354.0238883449242,17.327065215645785,1011.9644486183272,83.29935188002567,2.860602277044351,0.0,2.66457369005107,-0.006995000015945752,1.917829004148223,1.1237785016286646,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=5,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=5,k=6,cluster_id=1","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=5,k=6,cluster_id=1",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-5-C02,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,5,6,2,269,southerly_disrupted_candidate,month_5_k6_c2_southerly_disrupted_candidate,southerly_flow;windy,0.44999999999999996,design_evidence_only,32431.914924901914,755.9228598591981,0.14559914619906944,0.35849903597232424,0.2377883176804931,204,100.0,k=6:15,"",181.67864280051575,19.640638200406062,1015.9555963625436,78.98015691095881,3.591549673936423,0.0,1.9564123000153422,-0.05098956171308991,-2.606249801417087,0.8327137546468402,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=5,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=5,k=6,cluster_id=2","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=5,k=6,cluster_id=2",Design evidence only; requires Onda 4 robustness before production.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
v1,RDC-V1-MONTH-5-C03,WCT-REGIME-016,Wellington k=6 month/season regime design candidate,month,5,6,3,221,mixed_or_transition,month_5_k6_c3_mixed_or_transition,easterly_component,0.15,design_evidence_only,32431.914924901914,755.9228598591981,0.14559914619906944,0.35849903597232424,0.2377883176804931,204,100.0,k=6:15,"",76.85809815714258,7.414020783138431,1023.046902382888,84.62522797137505,2.553724951519069,0.0,1.980111283395854,-0.19778955640365214,-0.5930115635997979,2.3755656108597285,southerly_disrupted,"reports/onda2e/regime_cluster_sweep_by_month_season.csv:stratum_type=month,stratum_value=5,k=6","reports/onda2e/regime_cluster_physical_interpretation.csv:stratum_type=month,stratum_value=5,k=6,cluster_id=3","reports/onda2e/regime_cluster_profiles.csv:stratum_type=month,stratum_value=5,k=6,cluster_id=3",Mixed/transition cluster needs final physical interpretation before Onda 4.,NOT_PRODUCTION,Use only inside regime-design review; run Onda 4 robustness and final physical interpretation before any production classifier change.
