month,cp,foehn_score_bin,n_rows,mean_foehn_score,mean_dewpoint_depression,mean_dewpoint_collapse_rate_3h,mean_tmax_anomaly,mean_remaining_warming,underpowered_n_lt_30
11,23:00,lt_20,161,4.3960555637029355,3.3491111077088664,0.14166666666666666,-1.2775698243593423,1.4658385093167703,false
11,23:00,missing,2,,,,-4.168874172185429,,true
12,20:00,20_40,99,29.792353941665155,3.14589027530204,,0.5034458639346631,3.04040404040404,false
12,20:00,40_60,77,49.271578184042546,3.6755563106785414,,0.9507763112651104,2.935064935064935,false
12,20:00,60_80,54,69.19298311042523,3.8728395061728396,,1.1717960322848315,2.8333333333333335,false
12,20:00,gte_80,32,98.80356112352348,5.222470238095238,,0.23892566191446107,3.15625,false
12,20:00,lt_20,226,5.917899007289601,2.620716949702504,,-0.8534415947227071,3.1238938053097347,false
12,20:00,missing,3,,,,-0.3652410047522056,6.0,true
12,21:00,20_40,100,29.85934447722613,3.20418115364168,0.09090909090909091,0.3014256619144611,2.2,false
12,21:00,40_60,75,49.11328052163492,3.8068940279992916,0.04504504504504505,1.1947589952477944,2.2,false
12,21:00,60_80,57,68.0610779955086,3.930896686159844,0.029239766081871343,1.1259870654232331,2.263157894736842,false
12,21:00,gte_80,41,97.07817935922526,5.180681378242354,0.008333333333333333,0.3502061497193391,2.5365853658536586,false
12,21:00,lt_20,215,5.720738566169875,2.710499377303683,0.1492063492063492,-0.9171789892483296,2.5767441860465117,false
12,21:00,missing,3,,,,-0.3652410047522056,6.0,true
12,22:00,20_40,102,29.679506427966988,3.231369581638203,0.1452145214521452,0.3700531128948532,1.5686274509803921,false
12,22:00,40_60,81,49.58801793521353,3.9341296563518786,0.07916666666666666,1.1779688717910044,1.6666666666666667,false
12,22:00,60_80,57,68.93777893180078,4.152214452214452,0.023391812865497075,1.1435309250723558,1.6491228070175439,false
12,22:00,gte_80,49,97.88673349488218,5.231804929764113,-0.03472222222222222,0.48509913130221616,1.9183673469387754,false
12,22:00,lt_20,199,5.314391522017447,2.798420290912162,0.12886597938144329,-1.1106346395930766,2.07035175879397,false
12,22:00,missing,3,,,,-0.3652410047522056,4.0,true
12,23:00,20_40,92,29.391932833010152,3.1980355687091957,0.15018315018315018,0.4101213140883741,1.1521739130434783,false
12,23:00,40_60,82,48.69426573116904,3.8997464447888626,0.11522633744855966,1.0331329789876318,1.1097560975609757,false
12,23:00,60_80,67,68.8568335016507,4.383733857533338,0.06965174129353233,1.2566495425114759,1.2835820895522387,false
12,23:00,gte_80,57,99.36073895755536,5.407325131009341,-0.07142857142857142,0.6698467145460401,1.280701754385965,false
