date_local,cp,candidate_id,prediction,actual_tmax,error,absolute_error,squared_error,actual_bracket,pred_bracket,exact_bracket,n_provider_families,binary_macro_regime_label,calibration_window_days,bias_adjustment,bias_samples,calibration_status,production_status
2023-01-02,23:00,om_family_median_raw,20.1,20.0,0.10000000000000142,0.10000000000000142,0.010000000000000285,20,20,true,2,macro_southerly_flow,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-02,23:00,om_family_recent_bias_corrected,20.1,20.0,0.10000000000000142,0.10000000000000142,0.010000000000000285,20,20,true,2,macro_southerly_flow,30,0.0,4,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-02,23:00,om_family_regime_bias_corrected,20.1,20.0,0.10000000000000142,0.10000000000000142,0.010000000000000285,20,20,true,2,macro_southerly_flow,30,0.0,4,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-02,23:00,om_gfs_previous_runs_raw,20.8,20.0,0.8000000000000007,0.8000000000000007,0.6400000000000011,20,21,false,2,macro_southerly_flow,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-03,20:00,om_family_inverse_mae_weighted,21.939999999999998,22.0,-0.060000000000002274,0.060000000000002274,0.0036000000000002727,22,22,true,2,macro_non_southerly,30,0.0,16,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-03,20:00,om_family_mean_raw,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-03,20:00,om_family_median_raw,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-03,20:00,om_family_recent_bias_corrected,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,8,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-03,20:00,om_family_regime_bias_corrected,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,1,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-03,20:00,om_gfs_previous_runs_raw,23.2,22.0,1.1999999999999993,1.1999999999999993,1.4399999999999984,22,23,false,2,macro_non_southerly,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-03,21:00,om_family_inverse_mae_weighted,21.939999999999998,22.0,-0.060000000000002274,0.060000000000002274,0.0036000000000002727,22,22,true,2,macro_non_southerly,30,0.0,16,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-03,21:00,om_family_mean_raw,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-03,21:00,om_family_median_raw,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-03,21:00,om_family_recent_bias_corrected,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,8,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-03,21:00,om_family_regime_bias_corrected,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,1,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-03,21:00,om_gfs_previous_runs_raw,23.2,22.0,1.1999999999999993,1.1999999999999993,1.4399999999999984,22,23,false,2,macro_non_southerly,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-03,22:00,om_family_inverse_mae_weighted,21.939999999999998,22.0,-0.060000000000002274,0.060000000000002274,0.0036000000000002727,22,22,true,2,macro_non_southerly,30,0.0,16,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-03,22:00,om_family_mean_raw,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-03,22:00,om_family_median_raw,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-03,22:00,om_family_recent_bias_corrected,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,8,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-03,22:00,om_family_regime_bias_corrected,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,1,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-03,22:00,om_gfs_previous_runs_raw,23.2,22.0,1.1999999999999993,1.1999999999999993,1.4399999999999984,22,23,false,2,macro_non_southerly,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-03,23:00,om_family_inverse_mae_weighted,21.939999999999998,22.0,-0.060000000000002274,0.060000000000002274,0.0036000000000002727,22,22,true,2,macro_non_southerly,30,0.0,16,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-03,23:00,om_family_mean_raw,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-03,23:00,om_family_median_raw,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-03,23:00,om_family_recent_bias_corrected,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,8,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-03,23:00,om_family_regime_bias_corrected,22.299999999999997,22.0,0.29999999999999716,0.29999999999999716,0.08999999999999829,22,22,true,2,macro_non_southerly,30,0.0,1,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-03,23:00,om_gfs_previous_runs_raw,23.2,22.0,1.1999999999999993,1.1999999999999993,1.4399999999999984,22,23,false,2,macro_non_southerly,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-04,20:00,om_family_inverse_mae_weighted,22.684210526315795,24.0,-1.3157894736842053,1.3157894736842053,1.7313019390581579,24,23,false,2,macro_non_southerly,30,0.0,24,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-04,20:00,om_family_mean_raw,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-04,20:00,om_family_median_raw,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-04,20:00,om_family_recent_bias_corrected,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,12,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-04,20:00,om_family_regime_bias_corrected,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,5,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-04,20:00,om_gfs_previous_runs_raw,24.6,24.0,0.6000000000000014,0.6000000000000014,0.3600000000000017,24,25,false,2,macro_non_southerly,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-04,21:00,om_family_inverse_mae_weighted,22.684210526315795,24.0,-1.3157894736842053,1.3157894736842053,1.7313019390581579,24,23,false,2,macro_non_southerly,30,0.0,24,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-04,21:00,om_family_mean_raw,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-04,21:00,om_family_median_raw,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-04,21:00,om_family_recent_bias_corrected,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,12,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-04,21:00,om_family_regime_bias_corrected,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,5,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-04,21:00,om_gfs_previous_runs_raw,24.6,24.0,0.6000000000000014,0.6000000000000014,0.3600000000000017,24,25,false,2,macro_non_southerly,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-04,22:00,om_family_inverse_mae_weighted,22.684210526315795,24.0,-1.3157894736842053,1.3157894736842053,1.7313019390581579,24,23,false,2,macro_non_southerly,30,0.0,24,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-04,22:00,om_family_mean_raw,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-04,22:00,om_family_median_raw,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-04,22:00,om_family_recent_bias_corrected,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,12,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-04,22:00,om_family_regime_bias_corrected,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,5,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-04,22:00,om_gfs_previous_runs_raw,24.6,24.0,0.6000000000000014,0.6000000000000014,0.3600000000000017,24,25,false,2,macro_non_southerly,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-04,23:00,om_family_inverse_mae_weighted,22.684210526315795,24.0,-1.3157894736842053,1.3157894736842053,1.7313019390581579,24,23,false,2,macro_non_southerly,30,0.0,24,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-04,23:00,om_family_mean_raw,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-04,23:00,om_family_median_raw,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-04,23:00,om_family_recent_bias_corrected,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,12,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-04,23:00,om_family_regime_bias_corrected,23.200000000000003,24.0,-0.7999999999999972,0.7999999999999972,0.6399999999999955,24,23,false,2,macro_non_southerly,30,0.0,5,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-04,23:00,om_gfs_previous_runs_raw,24.6,24.0,0.6000000000000014,0.6000000000000014,0.3600000000000017,24,25,false,2,macro_non_southerly,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-05,20:00,om_family_inverse_mae_weighted,20.778787878787877,23.0,-2.2212121212121225,2.2212121212121225,4.933783287419657,23,21,false,2,macro_non_southerly,30,0.0,32,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-05,20:00,om_family_mean_raw,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-05,20:00,om_family_median_raw,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-05,20:00,om_family_recent_bias_corrected,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,16,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-05,20:00,om_family_regime_bias_corrected,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,9,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-05,20:00,om_gfs_previous_runs_raw,20.1,23.0,-2.8999999999999986,2.8999999999999986,8.409999999999991,23,20,false,2,macro_non_southerly,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-05,21:00,om_family_inverse_mae_weighted,20.778787878787877,23.0,-2.2212121212121225,2.2212121212121225,4.933783287419657,23,21,false,2,macro_non_southerly,30,0.0,32,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-05,21:00,om_family_mean_raw,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-05,21:00,om_family_median_raw,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-05,21:00,om_family_recent_bias_corrected,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,16,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-05,21:00,om_family_regime_bias_corrected,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,9,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-05,21:00,om_gfs_previous_runs_raw,20.1,23.0,-2.8999999999999986,2.8999999999999986,8.409999999999991,23,20,false,2,macro_non_southerly,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-05,22:00,om_family_inverse_mae_weighted,20.778787878787877,23.0,-2.2212121212121225,2.2212121212121225,4.933783287419657,23,21,false,2,macro_non_southerly,30,0.0,32,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-05,22:00,om_family_mean_raw,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-05,22:00,om_family_median_raw,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-05,22:00,om_family_recent_bias_corrected,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,16,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-05,22:00,om_family_regime_bias_corrected,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,9,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-05,22:00,om_gfs_previous_runs_raw,20.1,23.0,-2.8999999999999986,2.8999999999999986,8.409999999999991,23,20,false,2,macro_non_southerly,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-05,23:00,om_family_inverse_mae_weighted,20.778787878787877,23.0,-2.2212121212121225,2.2212121212121225,4.933783287419657,23,21,false,2,macro_non_southerly,30,0.0,32,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-05,23:00,om_family_mean_raw,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-05,23:00,om_family_median_raw,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-05,23:00,om_family_recent_bias_corrected,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,16,fallback_raw_family_mean,EXPERIMENT_ONLY
2023-01-05,23:00,om_family_regime_bias_corrected,20.8,23.0,-2.1999999999999993,2.1999999999999993,4.839999999999997,23,21,false,2,macro_non_southerly,30,0.0,9,fallback_insufficient_regime_support,EXPERIMENT_ONLY
2023-01-05,23:00,om_gfs_previous_runs_raw,20.1,23.0,-2.8999999999999986,2.8999999999999986,8.409999999999991,23,20,false,2,macro_non_southerly,30,0.0,0,raw_gfs,EXPERIMENT_ONLY
2023-01-06,20:00,om_family_inverse_mae_weighted,19.85727272727273,22.0,-2.142727272727271,2.142727272727271,4.591280165289248,22,20,false,2,macro_non_southerly,30,0.0,40,inverse_mae_weighted,EXPERIMENT_ONLY
2023-01-06,20:00,om_family_mean_raw,19.950000000000003,22.0,-2.049999999999997,2.049999999999997,4.202499999999988,22,20,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-06,20:00,om_family_median_raw,19.950000000000003,22.0,-2.049999999999997,2.049999999999997,4.202499999999988,22,20,false,2,macro_non_southerly,30,0.0,0,raw_family_dedup,EXPERIMENT_ONLY
2023-01-06,20:00,om_family_recent_bias_corrected,19.950000000000003,22.0,-2.049999999999997,2.049999999999997,4.202499999999988,22,20,false,2,macro_non_southerly,30,0.0,20,fallback_raw_family_mean,EXPERIMENT_ONLY
