candidate_id,n_rows,n_dates,mae,rmse,signed_bias,exact_bracket_pct,mean_provider_families,mean_bias_adjustment,production_status
om_family_recent_bias_corrected,4384,1096,0.8225165258605939,1.0619027203348386,-0.27411731542287404,38.41240875912409,4.206204379562044,0.9693133415114326,EXPERIMENT_ONLY
om_family_regime_bias_corrected,4384,1096,0.8849793382677764,1.1274341328346977,-0.49828402327437377,33.325729927007295,4.206204379562044,0.7451466336599328,EXPERIMENT_ONLY
om_family_inverse_mae_weighted,4384,1096,1.3409438699920169,1.6086745749866012,-1.1727877938690325,16.87956204379562,4.206204379562044,0.0,EXPERIMENT_ONLY
om_family_mean_raw,4384,1096,1.3897901459854014,1.6583141802804011,-1.2434306569343065,16.33211678832117,4.206204379562044,0.0,EXPERIMENT_ONLY
om_family_median_raw,4384,1096,1.4115419708029198,1.6775330829898847,-1.2554288321167884,16.78832116788321,4.206204379562044,0.0,EXPERIMENT_ONLY
om_gfs_previous_runs_raw,4304,1076,1.420724907063197,1.6684169867379341,-1.2017657992565054,15.241635687732341,4.265799256505576,0.0,EXPERIMENT_ONLY
