test_year,cp,n_augmented,mae_augmented,exact_bracket_pct_augmented,n_local,mae_local,exact_bracket_pct_local,delta_mae_augmented_minus_local,delta_exact_pct_augmented_minus_local
2024,20:00,366,1.0153115207300847,35.79234972677596,366,1.2938687840187189,25.40983606557377,-0.27855726328863417,10.38251366120219
2024,21:00,366,0.9483513251133802,37.15846994535519,366,1.145024672954154,27.86885245901639,-0.19667334784077384,9.289617486338802
2024,22:00,366,0.9243745168075482,40.98360655737705,366,1.1346613104056487,27.049180327868854,-0.21028679359810043,13.934426229508198
2024,23:00,366,0.9257624355084285,40.7103825136612,366,1.1335030034583835,27.595628415300546,-0.207740567949955,13.114754098360656
2025,20:00,365,0.887098410034634,34.24657534246575,365,1.3193107959483554,26.027397260273972,-0.43221238591372146,8.219178082191782
2025,21:00,365,0.8522216007151193,37.26027397260274,365,1.1945254825343827,27.397260273972602,-0.3423038818192634,9.863013698630137
2025,22:00,365,0.8681408680491534,35.342465753424655,365,1.1607129103201415,23.013698630136986,-0.2925720422709881,12.328767123287669
2025,23:00,365,0.8667516542748697,34.794520547945204,365,1.1473139782337505,25.205479452054796,-0.2805623239588808,9.589041095890408
